width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,quality
129,126,28.064198,75.61785,110.93586,76.277145,170.97856,70.55748,194.39587,75.620346,114.59143,122.3944,169.93013,102.57306,157.08963,144.55745,125.52675,169.60283,75.42558,134.57187,62.87163,95.497604,168.19669,50.44944,93.740456,42.774963,77.86246,23.260632,7.921455383300781,3.655571,0.045327342793574865,12.553951,34.807434,26.896797,52.72264,0.6
90,82,63.88414,82.11981,122.80823,83.902596,123.256424,80.405655,160.25215,82.39612,119.42178,118.492676,150.08064,115.98984,145.6742,142.20526,119.9312,156.09164,83.58406,135.7054,77.01092,103.179985,102.335976,41.162655,63.22869,46.65356,48.335747,37.491917,3.7732467651367188,3.386444,0.07571226222862182,6.573143,13.126778,15.312691,56.526424,0.6
99,93,68.34758,86.906425,119.45455,84.926315,120.65649,82.19209,172.67712,80.35562,113.922745,126.31345,139.9846,114.83884,141.54128,151.04501,116.34481,175.48691,84.667015,149.27374,79.67548,109.12524,110.65788,57.369244,80.33862,58.93954,63.302677,20.830313,9.285026550292969,5.531807,0.1518872557854647,4.9915314,11.327904,17.188217,50.185696,0.6
185,143,61.986645,81.9619,5.294176,4.8523235,6.4374876,5.5566916,165.55943,86.01095,124.30067,109.48897,161.56924,108.04334,161.08145,140.96225,132.03755,153.45328,91.02702,136.4335,81.23515,98.54042,121.43071,31.50963,72.03044,29.947487,39.72632,6.778781,104.5729749997457,119.00649,2.549867082062408,9.79187,19.248508,10.948547,68.59293,0.6
63,47,64.165054,77.39483,107.88301,73.651245,126.791046,71.61094,158.94312,73.11018,101.38331,122.18524,132.9299,103.84956,125.68318,153.13634,100.28191,186.35979,69.84189,152.07645,60.453007,105.13353,111.422714,26.384525,74.74046,47.438564,59.83207,9.899487,6.90606689453125,6.4997025,0.23707952670879884,9.388882,-3.7120476,17.051712,57.694965,0.6
148,111,32.68602,78.91934,108.45872,88.774445,129.25142,82.00319,148.62471,85.84541,103.652,161.1027,138.54445,116.61794,132.7546,153.85616,105.478226,178.0523,72.57212,91.92346,8.418561,6.257265,108.44763,55.592834,67.10749,62.473106,52.06037,42.6043,13.69732666015625,4.806717,3.252058042047925,64.15356,-24.26746,154.84544,-56.215843,0.6
115,75,83.13995,76.56461,115.48288,77.651474,138.5614,72.520355,140.52882,72.27219,114.800674,141.26604,138.30386,127.64632,153.14726,161.50815,127.48879,165.94633,96.947655,151.99225,86.24727,123.633095,122.74556,33.168354,87.637634,55.737644,76.64828,22.822767,9.423545837402344,0.6822052,1.2924845847855408,10.700386,3.107315,17.632942,67.89545,0.6
110,65,54.982517,73.005936,120.99022,61.731487,7.776701,6.700428,163.33812,59.951447,125.854004,111.17186,155.74083,95.73268,141.21033,127.90991,130.53508,144.5249,99.32816,130.65492,97.355736,92.30745,127.62842,25.22262,2.9455879,2.712019,3.605602,2.673114,87.29379272460938,4.863785,0.47503373440624297,1.9724274,42.37322,18.86441,89.59543,0.6
75,63,61.23255,97.155754,90.87339,99.05711,123.303085,90.88431,126.80522,91.137535,97.78025,140.20177,127.15486,127.3617,132.02087,156.02058,108.711624,179.73491,75.16342,158.16331,58.086903,126.42749,115.5876,56.74533,78.11276,53.92935,71.61635,9.044881,14.191024780273438,6.9068604,0.01715673481672253,17.076519,-3.145649,13.774277,72.49814,0.6
82,58,8.55487,8.0381975,146.9948,109.34023,149.04907,120.50739,9.19077,8.911857,152.81955,164.45975,170.37308,137.7014,164.56459,178.3425,149.57823,194.38647,123.78085,175.39139,117.191505,134.90195,142.99602,81.01032,80.10048,86.80876,54.543953,31.606127,212.8975715637207,5.824753,0.8413026345553747,6.589348,108.636635,29.5578,48.093185,0.6
127,112,25.784977,95.94388,81.395355,100.41689,105.984344,91.39658,125.12619,90.13267,77.608475,168.84145,121.202736,141.2638,105.4579,188.42415,68.96322,204.15108,42.88129,176.786,32.89623,140.70334,109.36377,52.321217,71.60028,74.88323,33.13857,40.024002,14.831520080566406,3.7868805,0.88512759175074,9.985062,7.111252,28.138107,65.82011,0.6
68,49,36.295395,108.82275,111.4527,102.06719,114.0558,96.27631,156.81345,99.186386,111.92762,145.11896,137.4769,131.88089,120.60972,180.75345,93.89226,208.32306,76.961235,172.35843,67.934616,128.13431,97.33062,62.870766,63.83753,72.216354,43.59537,32.66347,15.427238464355469,0.47492218,0.3449508768844084,9.026619,31.639221,16.98465,55.917953,0.6
106,65,89.48718,100.84509,127.71888,98.64124,148.70367,93.99832,179.77266,92.53465,134.43661,150.54108,150.62755,142.79745,155.00052,185.70096,131.82208,195.78217,100.67279,160.34761,93.170334,104.29935,135.48705,28.737553,97.15293,45.75578,79.95688,10.530083,12.953361511230469,6.7177353,0.15482665884257196,7.5024567,3.6831512,46.24173,58.543568,0.6
142,81,69.32145,88.93175,125.96536,87.44396,127.26778,82.21345,152.6582,83.78359,123.682686,137.44095,138.87074,132.47801,131.66553,178.81447,109.73062,204.91681,92.7601,164.26315,88.16415,108.324265,117.55272,44.367348,83.358505,52.18803,70.781975,18.284172,10.378669738769531,2.2826767,0.2736322289349319,4.595955,18.842697,29.116684,56.136234,0.6
74,47,59.646633,101.94173,128.68459,111.9722,136.21854,96.6264,178.22221,111.89744,123.606766,164.76868,145.67516,158.81317,140.32358,193.33716,117.385635,211.42699,95.639465,175.99188,90.475655,120.16923,123.85611,57.791042,79.34055,47.753426,75.68173,10.551567,25.30150604248047,5.07782,0.12680517737638652,5.1638107,30.829021,44.59945,72.4158,0.6
118,75,64.4338,76.65121,108.052155,75.844536,129.3548,70.279686,148.98218,74.84126,116.818726,152.45427,139.43427,140.99231,141.37796,183.55434,115.06526,204.32436,77.40349,165.77419,69.12645,114.26132,130.18214,38.10467,87.67238,41.295906,75.41986,5.0747533,8.248970031738281,8.766571,0.48574393619500733,8.277039,4.69265,38.192947,72.965416,0.6
102,76,58.226025,103.15598,107.79917,97.80783,136.86417,96.857574,153.64381,96.17188,116.20488,144.66624,130.52122,137.09547,140.5905,174.5131,120.29206,187.88965,84.81708,154.3164,76.13782,106.69881,117.14572,43.591732,80.58936,51.4558,67.266556,22.552614,9.315322875976562,8.405708,0.09651139735179504,8.67926,17.911793,37.967438,55.243008,0.6
75,57,102.79838,68.447525,147.4157,76.70172,171.5416,63.933846,188.49147,65.30983,150.60397,135.6702,180.47885,110.57979,171.93013,161.3024,142.75247,183.09088,129.81476,155.65573,126.20186,109.68262,173.79129,28.628616,150.58289,26.451475,135.26202,11.148167,16.206993103027344,3.1882782,0.22860769836836248,3.6128998,23.40348,25.98758,83.23114,0.6
90,72,62.38239,88.94196,110.85449,86.20621,135.5874,89.32583,162.20718,94.67697,108.32275,170.9471,150.89001,146.10529,140.81183,183.18758,90.309235,192.4553,74.81806,183.25954,66.58466,142.59113,142.08743,48.624367,59.533398,19.624079,42.455566,13.064752,9.778457641601562,2.531746,2.021862199609948,8.233398,4.2022743,28.355972,122.96705,0.6
49,38,77.75177,107.43853,135.12485,102.94301,178.47476,101.70062,188.92003,103.084816,136.31985,154.14407,163.0199,128.75433,173.38528,169.41568,150.44824,199.87823,118.78096,164.84326,114.37136,111.98728,176.97238,50.660774,114.12981,82.023895,91.58903,52.650276,7.2935638427734375,1.1950073,0.06994978218438819,4.4095993,36.61959,42.15679,29.963387,0.6
57,48,80.10623,75.04359,145.7484,73.75631,140.03612,67.57047,176.8383,65.14969,150.15134,151.56926,181.86942,140.3015,175.79407,188.92,142.96695,210.191,102.40825,178.68765,92.48834,126.98794,141.08719,29.47776,101.47602,30.42881,84.53949,6.056491,16.079734802246094,4.402939,0.31962369492645193,9.919907,12.382111,24.581322,96.55913,0.6
71,55,100.46834,114.6807,135.63126,113.913284,155.82558,111.70741,165.83723,115.20695,133.17616,165.29697,152.10936,154.91089,149.93747,192.14969,130.13824,213.88985,108.94786,186.6825,104.6925,147.93648,148.85144,75.056564,113.54355,72.31251,96.58327,36.53727,4.33935546875,2.4550934,0.056575853437221824,4.2553635,4.2241592,17.360489,75.62397,0.6
69,58,79.92588,69.2877,139.37996,69.14951,162.89212,65.217224,193.67274,65.22542,144.94702,114.047775,169.47205,103.52308,172.934,141.56485,144.08205,171.1792,115.611115,140.65169,110.83416,104.38805,156.4465,16.127884,100.84883,39.41515,82.580215,12.00798,7.99456787109375,5.5670624,0.2081958407443888,4.7769547,30.90828,9.659729,64.9729,0.6
80,55,93.65939,66.66148,144.3075,69.624466,173.27686,62.600357,183.62082,64.00267,141.06685,143.34875,169.31247,120.6818,158.14677,161.1028,136.4774,181.34595,110.45831,138.81766,108.32949,91.66032,159.95703,25.388786,114.09076,28.425106,94.45162,4.99491,9.68292236328125,3.2406464,0.9281162894780794,2.1288223,14.670097,51.68844,63.23521,0.6
48,35,62.790348,105.20941,106.21075,103.22928,139.23376,90.46566,151.1641,91.29512,111.57213,159.03366,144.5392,139.21739,143.97865,177.53882,113.70633,197.33243,80.75249,172.01077,67.4076,132.67192,135.49059,66.141106,79.33034,66.05591,61.519352,42.541878,26.67790985107422,5.3613815,0.46152213885654114,13.344887,4.6172523,26.36174,66.61601,0.6
76,50,97.712524,94.474655,133.36537,109.27492,163.48479,97.45336,169.37053,95.31507,130.70724,169.39436,157.7223,161.80257,148.05997,199.70433,131.20018,211.2826,108.66736,195.73114,107.38,155.58183,160.10545,41.706272,119.280235,41.079716,109.225494,9.56682,20.29083251953125,2.6581268,0.43653754199968686,1.2873611,9.667473,13.8125305,114.50212,0.6
52,44,65.747925,97.98016,165.5846,95.834,183.33101,85.03945,204.51346,88.42862,146.64133,177.12476,175.40283,153.1674,175.04144,204.00568,6.730709,3.183729,96.845276,200.55125,102.94092,138.8677,179.9314,20.956316,135.92935,53.35243,108.752525,14.175331,20.346092224121094,18.943268,0.6260818635597118,-6.095642,37.192993,38.25705,85.515274,0.6
40,32,68.21957,83.905205,129.75494,85.35368,133.44023,75.05725,193.47298,77.16343,129.11534,150.31639,164.27313,125.86041,158.42711,172.91754,126.27533,195.38358,91.21198,174.05434,79.53215,132.47832,123.61682,50.4857,111.91902,20.168974,151.6884,6.8464594,17.0382080078125,0.63960266,0.4386797031497074,11.679832,11.312584,17.838074,112.30934,0.6
115,65,76.153404,97.88048,131.16614,89.865524,154.63943,80.80205,163.10046,84.09391,145.7409,146.95985,160.07619,133.25679,167.02867,181.6253,143.62398,205.77164,108.544266,170.98212,91.29506,110.74182,121.04138,26.134111,93.66028,50.022545,72.78743,23.04138,22.85004425048828,14.574768,0.0012810724075766888,17.249207,15.141655,36.218033,60.719276,0.6
187,117,48.450844,97.68717,113.66287,106.74928,150.12099,100.785995,177.55638,101.92825,104.3166,155.16373,137.95787,138.9658,112.67455,186.22728,79.97912,196.28352,62.16646,174.20436,52.78466,144.74203,130.75546,60.22769,68.34232,51.93492,68.97054,7.129186,10.204368591308594,9.346275,0.03193657303962261,9.381798,4.3338165,10.421692,92.80711,0.6
30,19,39.085342,67.75895,97.15076,69.89655,132.54942,59.688515,161.88998,58.596817,102.3292,126.526436,137.27449,103.88139,134.46815,155.70108,109.00913,180.59637,74.986015,151.00758,65.48763,108.551636,133.66072,17.706747,79.01521,28.595695,65.31221,4.762581,19.37017059326172,5.178444,0.04377955785861709,9.498383,26.40229,17.9748,79.95594,0.6
57,47,73.60329,89.21521,149.878,87.09522,154.27322,83.38724,197.41077,81.07353,149.73268,136.40158,180.52863,126.44211,168.20996,169.47827,134.7428,193.70242,107.22671,162.18854,95.58197,111.037285,146.27937,43.914055,85.39736,51.151157,62.012093,7.82703,11.849662780761719,0.1453247,0.1675275384226943,11.644737,21.978683,25.364296,59.886127,0.6
112,74,61.778645,78.93131,120.2158,80.32891,141.48517,75.18968,156.8645,77.34708,121.80304,155.76729,146.30779,142.22644,135.92589,193.11868,114.31868,212.27296,82.50842,175.09924,73.12786,111.42829,124.00941,37.837303,86.71779,46.274628,73.05788,9.76867,6.7234649658203125,1.5872421,0.32379214733706996,9.380562,11.349216,44.338997,65.15366,0.6
89,57,70.31319,83.37232,141.0308,86.87785,137.91637,83.99228,179.68102,83.49918,138.89104,136.01392,160.99309,133.3924,149.9995,171.5299,122.64445,189.96796,86.96799,157.93324,83.86935,103.97823,127.38958,38.50411,80.60362,50.024517,62.80828,37.480396,4.8848876953125,2.1397705,0.12714807905871384,3.0986404,13.55616,32.035683,53.953716,0.6
75,48,46.789467,109.977066,103.82683,105.279465,108.051605,98.25954,165.28015,102.20667,109.04356,154.41434,134.04321,141.01785,124.72511,187.9939,96.82813,218.39084,78.27655,195.84871,76.187836,160.29964,119.93581,84.04969,2.27513,2.503258,2.7553241,3.4273615,14.790321350097656,5.216728,0.2413737508091629,2.0887146,29.398369,-5.8852997,157.79637,0.6
31,22,72.88491,80.119385,114.050354,80.53997,128.90706,67.827965,152.42445,70.697044,120.66343,130.09737,141.13791,116.15828,139.41234,154.79384,116.35971,184.12488,92.34175,162.43716,86.89615,130.20705,128.5852,39.883427,82.502945,34.600586,77.55444,13.927811,22.13434600830078,6.6130753,0.07752906114790181,5.4456024,14.011238,-0.109680176,95.60646,0.6
117,76,101.58923,79.80714,140.2234,89.91897,162.84816,84.741776,180.35313,90.12439,133.39578,155.52298,160.77106,145.62697,141.27374,193.55753,131.02873,213.51382,105.41843,165.50194,105.62576,117.004585,144.72993,27.702347,113.111694,13.15761,100.9866,3.9067762,15.49444580078125,6.8276215,0.13644600088186354,-0.20733643,4.0365295,38.518394,103.84698,0.6
71,46,29.239967,69.62087,116.49695,79.61973,119.50826,72.49477,207.16466,81.56394,113.56623,147.9401,140.81444,157.40108,136.20514,185.768,119.763245,198.31615,78.122116,148.83319,72.39686,78.33885,120.82274,11.98899,68.99683,20.103706,45.796165,13.281737,19.068031311035156,2.9307175,0.3472985677512501,5.725258,43.15689,69.60124,58.235146,0.6
65,50,83.175354,79.72349,143.27686,85.66733,159.77112,72.98026,185.22061,76.85323,145.23639,169.26456,189.44048,125.85065,166.98567,191.61502,5.612133,2.1273093,103.771904,194.5543,103.04065,132.99004,173.10458,35.820236,145.84842,37.26668,135.41748,9.004496,15.557319641113281,1.9595337,0.6160403881229759,0.7312546,19.865295,36.27452,95.72336,0.6
93,64,68.11628,71.401306,117.965454,71.60225,128.08382,62.962975,147.48315,66.280785,118.32545,138.48274,170.2793,140.60924,162.22519,184.28554,136.47466,206.43361,90.96943,165.31747,75.54477,112.09412,116.241554,34.274734,75.29829,42.992104,53.30352,22.158043,13.759796142578125,0.35999298,0.0490726128164759,15.42466,7.4284897,26.388626,69.10201,0.6
89,59,47.074196,88.260895,101.373245,91.5084,130.06711,84.36022,137.96582,87.42226,104.76905,149.11821,133.86179,128.6591,140.76016,179.90677,115.86125,207.79695,78.99673,169.89558,68.88335,112.68959,115.375595,31.930487,86.27557,53.937054,68.02295,8.140951,7.98681640625,3.3958054,0.033626884399186596,10.11338,21.80915,36.42862,58.752537,0.6
49,32,41.132915,64.510445,108.17284,63.181206,148.50558,57.95158,169.37015,59.6853,102.45791,149.7036,149.829,112.853584,132.85368,165.84717,108.04196,192.52777,76.06468,151.11734,69.65412,102.272736,151.27757,20.274345,82.1985,17.201517,63.79966,10.065103,10.054771423339844,5.7149277,1.0078153122557136,6.4105606,28.521206,47.430862,85.07122,0.6
74,39,45.1634,79.397644,101.8895,91.992035,143.0186,85.897194,166.14001,96.02352,102.239105,152.96613,138.7438,138.28862,126.86638,180.69301,103.5486,195.4336,79.5577,160.90666,66.17084,115.00447,140.47539,43.395657,99.07323,24.40079,77.602844,6.037469,22.720718383789062,0.34960175,0.4351250040784018,13.386864,21.007439,37.961655,90.60368,0.6
102,69,74.10698,98.606674,120.33377,101.236,142.36891,98.44556,162.29967,101.148026,126.7274,160.51335,142.49472,143.89365,149.23285,179.27193,126.97121,200.10884,101.5876,171.24278,97.97699,130.66779,133.50304,58.26048,95.0689,67.01961,71.83234,23.939758,5.331794738769531,6.393631,0.5057278518851354,3.610611,23.87001,29.845566,63.64818,0.6
47,34,24.34421,100.65314,102.73583,94.371735,139.91525,86.24093,157.12704,87.77177,101.11703,132.65504,148.11285,125.076614,125.72715,163.84358,100.9359,185.47826,68.40027,163.89749,59.037247,124.54241,147.489,56.54701,94.56148,59.3536,80.43512,35.684555,21.012176513671875,1.6188049,0.27461254897305887,9.363022,34.69304,8.112633,65.18881,0.6
44,30,47.77692,92.32281,99.82058,91.131966,126.29654,89.92267,151.14406,95.89663,103.518654,162.73975,126.10056,149.05133,135.1069,191.6379,111.138145,215.5126,66.82382,179.2185,54.324432,118.93828,110.54861,46.965755,59.585464,34.48347,41.765152,10.477129,7.164802551269531,3.6980743,0.3447692634333659,12.49939,6.547512,43.801468,84.4548,0.6
96,50,83.97131,69.01687,127.80994,66.76048,145.10106,53.99176,169.976,57.939957,128.65341,143.65205,146.73239,130.92749,154.40106,185.99861,124.60159,216.77605,91.07905,150.77866,92.22233,84.14768,138.12665,11.13293,94.469475,26.452917,75.33118,5.5069118,23.84563446044922,0.84347534,0.04997577753956017,-1.14328,8.251015,59.50437,57.694763,0.6
67,46,89.96635,77.84326,149.20021,71.19258,184.92354,63.022522,207.75388,68.49475,144.33272,143.44763,176.33203,124.43098,168.21472,166.05943,141.45184,181.1087,110.57863,150.44162,111.744835,100.10577,187.37225,26.190098,148.30026,33.83411,138.14035,7.8711705,17.518569946289062,4.8674927,0.9173077104548255,-1.1662064,21.778488,43.341866,66.27165,0.6
36,26,42.397137,104.94321,103.184044,87.91408,130.55397,79.58333,146.04564,80.17377,99.304115,145.44833,129.50945,113.84896,111.26167,171.96,93.3748,198.08044,75.333176,177.5638,63.409855,137.38638,131.78636,55.19626,81.154366,51.54135,73.897095,29.278494,33.5792236328125,3.8799286,0.08873568122708497,11.923321,21.012718,8.061951,85.84503,0.6
63,35,50.0344,101.45516,106.90277,96.281075,109.58159,93.32318,148.97462,98.00785,107.65742,148.35529,127.783936,144.04059,125.40762,182.82228,99.89914,207.99413,80.65553,178.88153,70.16025,130.76482,107.22333,61.47369,56.979015,55.82003,47.666595,22.639912,9.858757019042969,0.7546463,0.1340454081976682,10.495285,20.125847,17.59047,74.944786,0.6
56,35,57.196167,110.14854,110.545044,110.008675,142.35342,101.85791,159.66795,107.58957,113.491585,165.36281,144.12631,147.8358,129.52086,194.23288,108.67873,211.3729,84.70984,184.69728,78.119484,139.01688,141.28362,59.836235,91.06266,58.86393,58.710434,15.310709,11.086517333984375,2.9465408,0.19825235889762993,6.590355,20.923317,26.345932,80.15295,0.6
60,35,57.778877,114.68433,101.58932,111.58532,105.16588,111.334785,209.41138,95.70391,104.73025,183.42409,139.1701,146.98659,139.2782,191.25377,109.26828,218.69226,82.10932,202.81001,72.59032,157.48611,97.487366,78.63764,78.686615,43.210907,124.663185,31.669373,25.246353149414062,3.1409302,1.0222034542904948,9.519005,14.8114395,25.937973,114.27521,0.6
65,52,41.274445,96.34298,123.81544,96.00356,125.886925,91.522,193.19017,91.19658,127.510994,170.10263,161.92712,139.51576,155.52362,184.75803,120.275505,216.83607,81.7386,192.88719,74.9065,143.95622,114.34779,68.75353,64.70137,65.27998,59.373314,37.28811,9.627960205078125,3.6955566,0.5688471856579986,6.8321,33.632057,26.146408,78.67624,0.6
72,55,59.51123,85.14432,103.949326,85.04001,113.586914,77.872826,155.0453,80.46565,124.17873,131.35303,151.54102,122.53517,147.80023,162.13174,123.381905,179.11798,95.57278,162.68692,78.52434,133.62393,113.52225,60.047363,99.20384,39.968422,83.68267,20.623533,11.845848083496094,20.2294,0.057916125456482836,17.048439,19.013107,-2.2709045,93.65551,0.6
