width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,quality
99,51,3.2225444,2.6141696,1.6983007,0.098497875,6.029467,3.7078857,7.8832903,3.4326906,174.97388,12.117291,84.61883,83.54369,125.91718,68.98731,122.53788,117.27904,89.03587,187.853,24.892202,31.342434,144.65582,127.9409,147.40894,179.34335,140.75415,78.66183,183.9751,102.63127,177.4637,194.38423,59.70846595,13.29856348,181.5976667,-8.509644,6.5312347,-110.35604,21.669659,52.435997,9.088754728,-335.0819018,10.34174093,37.63748213,0.6
229,115,23.369867,58.536186,97.377365,54.00472,120.196594,48.458164,156.50763,51.92729,7.4628634,5.8345675,90.62352,73.805305,113.602844,94.8028,117.12745,128.63126,79.1635,181.64563,43.605637,46.37523,140.344,141.02092,163.7009,188.40067,152.0053,106.635895,191.27254,108.78134,190.24844,185.82361,2.924957531,75.83523836,12.59257507,6.7550354,4.1779785,-93.59786,20.23577,19.78259786,-0.630968957,-128.6407394,244.3968422,42.42450386,0.6
109,59,41.051983,43.19843,107.73126,56.596375,128.67842,58.61836,134.40216,59.655125,159.14876,59.70851,107.54941,85.707535,121.94933,105.18768,113.14317,145.03293,91.01581,161.63586,62.905586,55.19176,124.08192,156.59409,139.30545,190.69315,135.30734,118.86572,159.62344,119.69618,160.0047,195.38298,12.12329719,24.71386337,5.934265137,29.057281,33.747116,-85.50546,21.853603,22.16603597,1.373612772,26.6857605,0.887079875,1.781479012,0.6
58,40,30.901207,92.96342,1.6476265,1.6634635,106.733025,93.68176,118.20625,91.120964,179.89522,93.346,66.22876,95.97519,87.19098,100.640594,80.42293,123.180695,50.369186,142.7197,31.379908,106.856415,105.29643,136.301,122.045555,150.35422,120.966064,119.53227,167.78877,127.07283,156.78882,164.02525,4.251273695,3.31414032,4.399411519,7.6345215,21.305557,-49.713623,0.47870064,99.47229,-6.210664491,-70.49256897,23.4752299,21.81209199,0.6
122,75,65.61026,57.649197,100.71923,58.5719,133.19717,62.692257,152.76723,63.036137,186.87993,59.54725,100.75213,85.207794,123.024536,104.4804,122.52438,142.14162,98.27396,150.2833,57.900906,80.24539,132.69759,151.5293,150.8132,173.83536,151.04608,118.86324,186.84058,115.44645,184.31815,168.0354,3.256921709,10.2593956,2.450119019,23.552063,17.752106,-69.35496,7.7093544,3.282302856,6.723733065,-39.77859497,3.389460246,0.342353283,0.6
125,80,58.44203,79.5869,107.110886,78.18526,121.92554,82.44685,131.62833,79.598816,165.40675,81.610405,100.40559,93.99113,113.740456,117.165375,106.77562,132.9302,81.168365,154.78427,60.35905,76.87596,122.86473,162.49287,140.6882,194.93408,133.16634,131.0197,167.76755,150.62106,164.75963,211.31006,7.070956123,6.971931458,11.05448914,40.14981,56.525787,-77.76871,1.9170189,30.11982473,-1.369236012,-23.47892761,3.579152425,4.777374477,0.6
127,78,54.773987,72.14315,88.84143,71.90614,109.5546,65.76373,126.90592,70.91972,169.94843,82.95143,85.878296,75.985214,99.992676,77.12703,102.97596,94.79469,80.38212,139.61877,5.747408,7.7044163,116.474724,103.764366,129.42696,131.03612,129.99704,100.04626,168.69063,107.14613,166.97954,152.04024,4.241056611,20.42916718,3.74143219,-8.582657,12.421463,-53.90909,49.02658,9.303662618,17.72903411,-66.00702667,3.119984945,4.861945547,0.6
127,76,38.387775,69.38932,80.77547,69.96987,111.32324,76.31933,132.90402,73.48789,169.43594,69.08576,78.729614,97.9253,104.399925,125.419556,103.24324,160.55345,81.18727,170.52037,39.140247,102.81619,118.41079,176.44116,129.98097,194.72148,131.64899,132.26187,166.55592,128.91652,163.63109,189.1754,4.046513899,13.01269989,3.060704549,24.20111,18.65503,-69.301926,0.7524719,3.002339681,8.492040378,-43.28993225,5.819783529,1.386206699,0.6
155,86,54.33703,69.943794,1.5940902,0.9420507,124.03844,65.58854,140.45233,77.16724,174.73027,78.41106,85.210785,115.8979,105.92869,124.46795,103.186005,161.61752,74.6667,193.68355,4.477396,5.2529955,125.77687,152.75961,136.8771,199.11499,134.73466,119.957886,171.6828,131.95877,168.1627,206.43156,5.254746628,20.04595947,6.195256551,5.4314423,12.748016,-74.64704,49.859634,71.544266,10.50206536,-31.68225861,6.725097656,1.257451267,0.6
275,136,67.77454,78.130066,1.535286,1.6071391,120.2493,78.64493,131.3988,83.07834,159.6442,80.48867,103.3518,106.58331,113.036606,116.35266,118.37042,132.00409,103.05017,166.77019,74.32172,117.270096,128.27023,132.46992,138.02754,175.75029,136.9726,121.816376,157.74716,125.7105,161.17955,182.78403,4.653491502,6.792015076,8.135025024,8.980103,16.01384,-59.39763,6.5471725,41.273773,5.416022508,-26.31504059,3.552942912,3.231455694,0.6
88,48,35.092735,53.77162,77.571045,46.80114,119.320404,41.71856,133.32523,41.505867,160.31433,36.258144,75.7794,74.547615,99.91131,69.986565,96.66793,94.58429,74.41326,124.824715,4.5006976,4.266481,119.1182,98.36218,134.62215,134.28171,132.67828,84.296814,160.63571,73.40208,161.28415,121.76583,7.342903376,25.10125656,2.160527547,9.456993,-3.0588837,-64.29514,30.592037,3.299613953,16.76793424,2.239814758,1.078837077,0.151076008,0.6
84,48,57.01445,38.421062,0.68592036,0.70114726,122.102646,41.40964,138.47472,43.718216,170.95529,43.171776,91.21393,92.696945,109.51783,92.892525,119.327736,119.61339,91.594124,155.97868,54.609524,82.43834,132.87886,123.262344,151.75021,146.33209,142.75182,92.66737,169.8343,101.82153,175.3025,170.64618,10.00053623,7.059288025,14.84926351,-9.646591,14.667496,-53.439568,2.4049263,51.627556,3.72069587,-32.61709595,6.543609619,5.418419263,0.6
78,31,79.834274,50.10195,3.0279734,2.254263,127.67634,68.94668,139.58055,77.785126,152.66595,114.33696,99.15732,89.23295,113.78283,113.49625,110.89019,163.62338,99.433395,187.89088,5.572632,3.2289314,129.63841,173.32024,134.71611,203.69717,132.72322,128.89444,154.84653,139.86658,152.62901,203.08203,19.28676382,73.08856201,7.814519246,15.80629,15.191147,-90.20093,74.26164,41.775764,22.12998729,-2.137168884,2.932052612,2.188594045,0.6
96,53,33.87011,71.598465,92.29502,78.54849,145.17915,81.5432,166.88457,85.2564,197.73392,82.842476,82.63854,110.90957,116.25564,105.62567,120.02115,131.33235,81.65822,184.46275,45.46793,77.44003,144.22304,127.45442,166.18208,173.80258,167.52795,121.0085,194.53673,128.43456,192.20198,180.03467,4.650897838,19.53731079,1.365570068,-10.6601715,-4.4280853,-68.17691,11.59782,13.52885946,-0.714605884,6.199516296,5.819407145,2.803069518,0.6
71,43,46.85553,42.46914,1.764617,0.93566144,140.05495,41.029716,157.70897,45.338665,188.35945,42.216988,117.15828,92.13287,134.51553,109.36645,138.8948,135.98308,117.78235,177.72713,73.371284,49.92337,147.70589,147.84433,159.05779,203.1584,159.47566,114.62016,188.88382,122.84172,187.5241,213.78546,0.395166978,5.150074005,2.077000936,25.431274,36.058334,-93.791954,26.515755,49.464645,5.764346665,-3.409591675,1.463378906,0.768637788,0.6
79,34,64.25172,57.793198,94.77817,56.931458,113.45369,50.40161,125.03656,45.15894,160.17148,44.37308,94.43469,76.666824,111.8865,96.38399,110.08715,129.4195,87.72472,151.51093,53.886276,113.42387,118.82442,146.16351,125.77723,179.0594,129.6574,117.67053,160.98918,124.46259,161.952,179.15674,8.226696133,25.72267914,5.66733551,27.548477,27.645813,-82.675415,10.36544,9.175623576,6.780901951,-44.23360443,1.828882853,0.439916119,0.6
142,75,17.2085,72.92124,1.5362431,1.6714113,117.51619,60.261806,139.59497,58.090622,189.37825,59.67835,82.25366,119.24335,102.764275,127.92033,103.2551,157.01022,83.58274,185.78288,32.824883,100.09868,123.502335,168.2186,143.18634,195.08755,142.14159,122.08255,186.77724,128.66588,189.42569,191.62064,5.691380576,20.36647034,4.091985067,9.304672,5.8377533,-67.16723,15.616383,86.12315,11.67636876,-43.41642761,3.499643962,1.481062267,0.6
109,61,26.69667,51.61969,68.614685,64.180725,77.304184,61.61454,87.111786,64.53912,98.57162,71.70951,66.16586,96.483246,80.27609,107.75062,86.85158,152.12659,64.137535,171.81474,36.671726,59.37525,91.22376,153.86066,106.06693,184.27747,92.12681,116.37904,107.03587,117.88147,125.688446,184.5555,20.16753595,24.46241455,21.93017578,12.462723,12.740753,-76.52685,9.975056,4.6173172,1.034655918,8.072647095,30.51293182,4.516410248,0.6
91,61,66.87599,64.43923,3.8752594,2.918641,118.18521,69.261505,153.28511,80.13948,164.66277,80.62963,111.42432,106.39345,138.20393,111.14116,135.08131,143.74673,118.591736,169.01062,73.57278,89.03516,150.37878,151.4736,163.92366,170.76721,154.2493,126.55,175.58876,130.7081,177.98312,180.46997,12.06430558,27.06837463,13.54194132,1.7565918,11.459351,-59.626053,6.696785,29.581451,10.11800661,-41.64588928,16.16424561,0.904170592,0.6
102,50,41.991325,45.606327,1.1184287,1.0552492,133.88176,49.69285,149.09045,52.819332,179.0641,44.8857,109.30659,94.499825,123.86799,106.9473,123.48188,124.39909,97.984825,162.90266,65.09446,79.18309,137.99908,137.39272,153.67812,154.28053,150.76468,103.051476,177.87672,108.13832,175.40967,176.95287,5.135279476,12.02015305,5.000727336,-8.622131,14.050201,-47.33323,23.103134,55.582222,2.432463727,1.525749207,4.081003825,4.173946659,0.6
120,52,38.7488,84.07323,90.61347,89.2634,113.255714,87.86207,128.68697,88.459236,162.44992,88.65884,84.59767,107.67547,99.7342,125.269264,95.78587,157.23447,74.88331,170.65343,43.952824,96.94442,109.97212,163.10402,125.49266,187.68245,124.03333,134.96935,157.30199,139.33107,157.22546,191.05042,1.067216271,7.180247498,5.231956482,17.029022,20.396988,-62.413185,5.2040253,16.96301778,3.320177259,-23.88150024,6.914922078,1.077049436,0.6
99,33,48.966454,39.690697,96.61134,41.387863,111.64038,26.55274,119.68295,26.435177,152.24878,16.350605,94.13565,66.00161,104.65719,94.94821,105.599266,122.001564,85.53922,163.65787,55.62541,81.67061,115.005066,136.66327,126.915375,159.05316,124.25388,94.39376,154.94727,100.57472,156.99612,178.74304,8.717565841,41.82345467,7.868904114,-4.604706,15.085175,-64.10495,6.6589546,13.11236318,2.868313121,-18.54286957,4.963887533,1.447081028,0.6
160,82,34.648254,70.15744,1.6278876,1.6013612,110.44841,83.227135,130.02145,88.96482,156.77275,88.04965,76.84548,114.23583,93.632126,128.25829,91.448074,163.72739,69.31633,181.2073,45.66894,105.801704,111.960754,167.49847,127.31577,193.8661,129.65189,137.79834,157.20715,138.30858,156.7024,199.49396,8.305440112,24.88464355,3.361198425,12.658798,18.286652,-65.60782,11.020687,65.32468,0.44022308,-16.848526,0.626113892,1.44130916,0.6
116,61,48.696156,103.675095,107.15756,108.25774,133.65997,97.09424,148.65314,92.77909,176.26361,90.50813,101.3348,128.18373,125.7254,141.0055,120.633286,170.31638,98.17236,204.9097,58.926247,152.57759,140.4259,175.53093,157.68335,206.79759,149.6648,135.83357,177.28012,148.79544,175.41814,205.61588,0.099355944,30.01422272,11.36584473,1.8878937,0.70617676,-65.7921,10.230091,9.871976217,8.46476075,-0.243453979,1.918991089,4.949180727,0.6
103,74,64.85491,48.69824,1.4916184,0.8593572,147.99556,47.340446,166.86244,47.663624,188.20595,51.464336,130.52597,80.83068,152.02194,88.58043,151.48528,110.62815,129.56885,134.6635,96.140785,74.49514,158.5141,116.85966,166.88948,133.96169,166.12962,89.773026,186.2014,97.76848,185.79153,140.61328,0.917677699,5.345348358,0.995122274,-0.70181274,5.9497833,-45.381256,31.285873,36.720673,4.795086474,2.719871521,2.945963542,1.569309249,0.6
97,56,12.631365,37.02156,0.8006271,0.7144099,134.31152,29.159492,159.5476,25.853834,186.94812,23.219162,83.143295,87.86663,111.29611,79.142876,125.12495,110.93661,91.8198,153.82562,42.4157,92.46927,141.99112,130.03293,163.03946,158.42415,161.34042,93.720505,189.45499,92.22218,194.59888,158.57852,2.188088659,17.10805702,3.523111979,4.598526,4.752899,-79.28127,29.784334,61.823174,8.961298964,16.40696716,8.529754639,1.726219173,0.6
96,64,33.488167,84.88045,1.6454637,1.7344764,119.77768,83.45299,134.43152,82.91032,154.68088,75.59389,97.41867,117.984955,114.96901,128.79695,115.697296,144.19833,92.70923,181.363,58.546852,131.7291,125.04169,155.56879,136.72655,173.32672,135.49763,129.0684,158.12914,135.71521,154.64915,179.20476,0.506280438,12.23104095,2.349294027,-8.036285,-2.158249,-44.52977,25.058685,38.98358,5.555441639,16.48311615,4.618825277,1.471562263,0.6
114,82,21.241295,73.257904,118.36678,89.20393,133.927,90.017975,141.07907,90.38736,156.69087,88.90492,121.35283,109.38917,129.77269,120.35273,130.1279,142.09006,109.255806,163.13136,82.597496,108.73085,134.50665,142.82559,142.35403,167.45114,139.10403,122.37948,156.40872,123.21975,153.16287,169.88885,9.407579164,26.19302979,3.483357747,4.3197784,6.757492,-47.09841,61.3562,14.13867188,2.3140518,67.15796661,4.515894572,3.442297083,0.6
89,64,12.21611,46.124344,1.3254095,1.0597184,128.5412,62.31623,141.78221,65.440674,165.2664,71.089714,109.892685,89.93427,126.660965,97.4493,124.21961,112.2909,100.62172,134.2662,57.86486,70.27901,136.93068,121.13221,147.8208,134.3179,145.73947,104.2324,169.12318,109.436264,173.27003,144.66182,12.93478933,30.23678589,6.663894653,0.051696777,10.395615,-36.8686,45.64875,41.04679,8.757980359,42.87467957,8.100316366,1.198164848,0.6
118,82,17.835833,55.74404,2.063673,1.9958726,124.046555,54.420723,140.6806,56.04859,177.4393,55.849148,84.038605,85.79289,110.826004,93.341225,110.44473,120.20288,81.6202,156.9587,34.189087,93.850914,125.53542,117.79125,139.75269,149.43803,142.13025,94.79542,176.83354,98.043015,175.02695,148.62927,1.283104334,2.189807892,2.551472982,-7.5206604,-8.329422,-56.09681,16.353254,66.99457,9.565934131,-0.574768066,2.812627157,0.920126095,0.6
86,67,17.834846,44.894947,147.74852,68.49852,139.52885,63.76074,154.02016,62.318302,171.72778,54.424873,128.39743,87.11831,10.498981,6.903396,138.85643,98.03468,110.49547,143.0494,46.699615,69.49385,11.492516,9.743317,152.40973,138.84918,151.34541,95.281624,164.43124,94.6068,160.51106,144.71155,7.606725681,36.47826614,2.856770833,-4.2002106,1.6621552,-131.94579,28.864769,37.73609416,18.53321759,57.29615021,12.34217834,5.87633897,0.6
61,43,36.766464,57.485794,109.77618,60.85477,136.00467,57.330177,146.09213,58.526554,176.27081,57.370693,115.448746,82.115364,132.00456,98.34775,136.4907,121.23637,109.930336,143.17566,66.48471,78.099266,147.14627,127.496376,160.88728,146.35866,153.43896,101.63765,183.29784,103.23545,189.24687,147.52501,9.471756621,5.50825882,14.82898458,3.1829987,4.34935,-48.01091,29.718246,7.460647583,7.958235744,18.70591736,13.33537801,1.371176251,0.6
126,107,54.28779,61.368713,1.563641,1.245922,133.70053,59.902527,151.86392,61.847343,184.09772,58.980503,102.13327,92.2575,119.52826,100.263084,120.04912,120.07224,92.03175,147.40125,67.994644,81.48693,131.7031,120.78578,142.66335,143.91086,148.44151,103.32416,178.2901,105.34969,176.12979,142.12027,7.454744818,4.333026886,9.985819499,-3.490387,-5.2809753,-43.647774,13.706856,64.0486,-1.461327584,-21.38162994,9.183685303,0.922643485,0.6
153,119,11.202215,68.57028,105.07826,72.776024,132.8243,77.47525,145.88832,75.50683,167.8426,79.059845,109.504196,88.7776,131.77301,96.604324,136.0572,118.28965,102.058975,145.12979,50.417786,82.2159,140.86197,126.40211,149.82434,154.075,148.36398,116.33413,165.63678,120.20625,164.55048,157.18156,7.055572386,16.01796875,4.274459839,8.945206,12.051773,-57.470673,39.21557,7.914098104,9.881421504,51.58545685,3.665298462,5.281017437,0.6
134,111,44.594547,72.983315,2.0408769,1.8264086,136.44926,78.845184,155.45155,78.76578,183.80669,78.0481,113.291565,114.78515,132.2737,113.52329,131.96822,132.56918,107.92629,157.71265,74.56827,108.18075,141.7346,143.31857,155.09511,159.67021,154.54874,121.72168,177.62048,125.16532,177.62468,168.63911,3.399049172,8.354568481,0.966125488,1.9575653,10.926468,-46.14692,29.97372,51.83847,4.659030432,-2.860122681,8.245483398,3.651430327,0.6
59,47,24.858852,56.116966,81.01311,60.077663,111.99013,56.075043,128.80453,58.081398,161.23857,56.897522,81.97846,81.1848,102.58932,99.992836,99.108734,142.42436,73.11203,159.96559,38.522873,76.276184,112.82238,150.97089,127.07846,161.34628,124.14134,109.36711,162.78726,108.64635,163.91965,165.12308,0.985178744,6.519249725,5.0668691,1.3806915,5.157486,-61.353447,13.664021,11.1783371,2.921497911,-11.36561584,2.81984965,2.376711162,0.6
98,89,18.090742,61.093956,99.772675,58.680515,137.40361,61.86055,151.95432,60.239998,179.68954,58.84523,103.155716,74.478165,120.95665,82.846825,120.16785,103.55182,82.23739,144.80566,38.135338,102.12004,142.42555,106.012856,158.53815,145.51224,154.90149,89.07786,183.49234,99.04747,181.50465,146.10245,4.783146817,5.524703217,6.813659668,0.7065735,1.2967834,-62.665413,20.044596,25.63574473,4.273067305,34.74099731,3.860315959,3.223337434,0.6
144,86,28.319063,42.94061,0.60077786,0.75444055,122.50005,45.18192,145.58937,47.690147,183.2034,42.833336,93.179214,85.75772,117.203926,100.94669,124.8197,134.7366,87.32314,187.86043,31.671682,91.30711,141.14684,148.57071,160.31409,185.83714,155.82515,106.418205,188.93338,109.04712,195.6436,189.12341,7.447293994,7.098121643,16.64034017,-2.023285,1.2629852,-84.89045,3.3526192,58.383698,7.864742909,-27.22570038,12.76695251,1.223412922,0.6
299,246,59.96586,79.72836,94.889786,88.1473,136.57124,91.722176,163.83208,93.47821,192.56924,90.66895,93.4425,111.46352,119.541214,121.90674,121.32648,150.10013,93.02282,179.52852,42.11564,110.67337,142.89496,163.78755,162.18472,184.50783,161.53186,138.19626,189.50174,141.25296,191.84116,186.6131,7.861579978,19.24467621,2.631708781,4.979309,7.0845795,-62.60109,17.85022,2.209503174,11.18496827,-35.39061737,3.60462443,0.601972607,0.6
151,110,37.411995,60.823837,1.3527004,1.3643801,117.44496,67.26964,138.17674,68.38026,173.49156,66.557976,80.05865,105.36643,104.29465,111.08404,98.283585,136.235,71.49748,161.03125,33.771675,87.53551,118.44704,147.70215,133.81891,166.14662,133.44435,116.89608,170.13254,117.94992,166.24683,168.58337,2.052413932,9.868179321,6.060150146,5.1153717,7.552124,-55.062584,3.6403198,75.20798,4.387914388,-32.06023407,7.420303345,1.509496084,0.6
135,106,34.129574,87.86679,112.27844,92.33894,153.4607,93.946556,171.13199,93.872986,194.05124,90.826775,117.44725,109.34415,133.3243,119.016945,134.98257,136.47032,105.31256,166.53214,71.47034,105.41967,157.21393,142.93233,171.97357,175.0971,171.96582,133.134,192.97345,130.86351,189.32625,171.06773,3.51025832,9.694509888,1.116933187,8.564972,4.5355988,-56.080162,37.340763,12.7337087,1.923099684,38.15002441,5.581456502,3.963606354,0.6
114,96,80.30623,57.743538,2.093771,0.8746916,167.87062,59.394337,180.72842,57.587025,205.38579,53.758316,143.4405,92.15879,165.5135,98.95645,160.43913,117.18675,124.01468,140.33147,84.51289,92.35388,170.94826,124.44052,180.09146,133.82881,179.0113,96.52313,201.58372,90.766136,202.6881,137.1586,0.601367826,6.724975586,1.864852905,-6.502655,-3.1728668,-34.87236,4.206665,44.946655,1.909145673,12.53405762,4.333165487,1.37399498,0.6
147,96,11.414019,52.82923,0.83700323,0.7919628,112.54084,46.30855,129.03958,48.235588,165.64958,51.57821,89.82045,93.08926,106.09742,104.84013,112.28565,130.45366,86.45449,185.94785,47.43367,94.98664,126.351234,134.14218,137.36566,178.4445,136.10873,106.96562,164.84169,107.97818,166.53622,167.24106,0.030596562,9.863300323,10.26348877,-7.5033417,-18.706787,-73.60437,36.019653,53.36393,4.419735395,-5.090660095,1.720784505,3.219534009,0.6
84,68,59.52629,76.66973,123.001144,70.89083,150.13605,76.68321,164.5236,76.198044,185.7211,70.81837,123.90345,100.58072,144.35754,93.18368,145.82204,117.49933,117.823524,151.33202,70.419716,93.044556,154.79779,123.00818,169.61572,140.36943,164.70349,102.40998,181.1448,99.53487,183.86826,139.55487,4.545542939,13.58975067,6.669570923,-10.962585,-11.777145,-47.185753,10.893425,7.505030314,10.4668961,19.43965149,4.866505941,6.081095356,0.6
