width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,quality
212,128,40.614433,108.858665,104.12059,115.27753,150.47267,107.22299,180.32858,109.15942,120.92417,157.00542,133.58795,154.59215,119.08862,200.55405,125.702225,196.01936,165.19458,144.19412,157.42917,192.37361,173.6561,217.85867,140.17053,56.317204,103.54546,33.43936,100.26758,2.298651,10.295761108398438,4.534683,51.82524,-1.2224001,25.485062,16.226929,53.81245040893555,76.69029235839844,107.83100295066833,-81,2.413269,0.6
101,64,24.82299,89.187355,1.3254308,1.3509216,144.8462,91.5195,166.90233,92.22445,91.136505,128.52979,115.1848,142.22162,39.277203,169.23315,105.36123,173.43289,159.05836,117.36557,142.98944,173.18437,162.94154,212.15945,125.16637,51.149323,53.551605,45.891994,37.383865,9.354205,3.579493204752609,-4.1997375,56.06732,-0.43301955,38.975082,19.952103,39.82777913411458,45.085107167561844,81.62289651234944,-1965,13.6918335,0.6
192,132,76.44291,98.75114,105.00356,100.84433,110.28907,92.96174,135.59747,88.06311,104.813835,123.738304,129.34119,135.1806,102.20679,168.59756,115.269875,174.68466,143.88086,132.12997,147.74794,183.18475,165.13322,188.79562,97.957756,64.23384,76.32934,67.90635,67.056404,28.413177,18.57061767578125,-6.087097,42.554688,-0.87506664,5.6108704,17.385284,30.921234130859375,27.24872589111328,66.74189758300781,-365,11.442299,0.6
136,72,52.335323,106.405525,82.02749,96.82687,7.2552285,6.37936,118.55673,109.69923,97.835724,124.78778,107.338135,150.90648,87.28018,196.21294,95.43495,192.2688,133.30157,155.57332,120.744606,196.41776,122.66531,217.74657,118.68968,75.86357,93.26909,41.2835,91.89351,16.833527,146.89677810668945,3.9441376,36.69548,-0.88305926,21.328812,1.9207077,3.96417236328125,38.54424285888672,62.99421691894531,-74,26.118698,0.6
84,68,65.22533,91.73561,101.855896,86.885376,112.7862,90.048615,165.00201,87.42168,102.98618,106.694595,123.34123,113.56438,90.76245,176.66129,128.77641,136.21071,166.41777,99.192665,143.05518,170.04457,175.45851,198.86542,100.57872,39.53899,57.520294,37.551987,44.569412,18.171097,7.4771728515625,40.450577,37.018044,-1.023968,28.820847,32.403336,49.48383712768555,51.47084045410156,70.85173034667969,57,6.8697815,0.6
85,42,68.6967,99.996925,106.46101,90.92683,114.81781,86.35907,144.4865,67.50043,107.028534,124.68742,138.20154,121.05594,115.793625,192.22484,137.66788,169.28381,185.40912,113.710976,151.75859,187.09758,184.09996,179.8059,110.523544,33.13436,55.735413,40.489784,54.595882,11.020821,37.39076232910156,22.941025,55.572838,-1.1278217,-7.291687,32.34137,53.06145477294922,45.706031799316406,75.17499542236328,-60,3.631485,0.6
81,60,51.77776,88.69222,105.82,90.0374,127.653404,86.31837,146.36984,85.46627,94.92716,121.51584,115.03831,142.10254,97.624214,201.21826,124.82139,160.80373,139.37122,127.747665,133.12505,198.83813,169.1768,187.10213,121.61763,40.40816,76.64926,22.826275,55.081165,3.7156637,6.944984436035156,40.414536,33.05606,-1.7599012,-11.736008,36.051758,47.220401763916016,64.80228805541992,83.91289925575256,-155,20.5867,0.6
102,59,62.365845,94.74243,119.74761,101.56826,127.632614,98.32938,158.10573,93.17581,118.57893,129.10211,134.78918,123.08333,117.05247,159.95503,132.43398,145.2759,148.57927,126.77089,146.81497,182.4037,169.7673,189.9286,124.52157,65.98782,75.90056,72.25799,83.07366,38.63206,11.979393005371094,14.679138,18.505005,-1.0525693,7.5249023,22.952332,30.966148376464844,24.69598388671875,58.3219108581543,-23,6.0187836,0.6
71,45,73.20949,108.379684,99.45861,104.0835,108.33783,100.46378,153.59796,93.46156,105.247986,120.16469,119.600845,126.56726,69.990715,132.00136,115.32921,160.74666,148.33264,129.09496,109.86309,195.05988,131.81834,212.03383,103.02423,82.159386,79.97373,73.5346,68.9984,55.78442,18.537841796875,-28.7453,31.651703,-0.03709894,16.973953,21.955254,19.43775177001953,28.062538146972656,45.81271743774414,-1191,6.4025726,0.6
113,76,71.13252,88.08591,117.821724,91.67477,138.4485,90.57388,151.24982,89.48069,117.843124,104.58182,135.02766,110.03694,108.70187,161.73741,122.46092,143.00732,148.18434,120.15956,131.0169,170.01581,155.22583,166.30682,129.01735,38.897335,95.234566,38.43321,77.381714,30.117783,4.6820526123046875,18.730087,22.847763,-1.0530713,-3.7089844,24.208923,51.05647659301758,51.52060317993164,59.836029052734375,83,5.455124,0.6
36,27,7.725729,55.93997,91.14875,51.79589,91.7442,46.41583,145.70834,49.35747,70.88896,87.74698,136.71712,90.61711,15.242275,136.23608,129.96704,142.03116,200.29697,72.09062,178.90036,147.20215,216.4356,159.0118,99.45852,3.6947632,3.872252,3.3539283,3.8422313,1.0739763,11.96255874633789,-5.7950745,69.94054,-0.34662977,11.809647,37.535233,47.182525634765625,47.52336049079895,49.80331254005432,-4215,2.8701324,0.6
50,53,21.469141,106.63607,96.79739,108.113815,148.1633,107.49934,170.25565,107.63079,102.3203,119.08625,125.3212,132.69807,42.44273,172.26343,128.5341,153.81291,155.24544,125.61146,160.96315,159.17624,197.12419,174.33536,143.63342,56.80032,75.40151,54.092075,68.92217,9.133592,1.6678695678710938,18.450516,28.201454,-0.4135714,15.159119,36.16104,50.669681549072266,53.377925872802734,98.33640956878662,-967,13.611824,0.6
39,22,10.118388,49.39305,1.6926466,0.9594219,118.248764,48.73298,198.6731,30.514671,80.69131,109.040085,117.41047,100.17262,79.36955,182.54608,127.9173,115.82925,154.83934,83.5204,127.14938,169.24655,150.04424,183.79427,138.60599,3.7721696,2.6688972,2.464199,0.8318113,0.8014434,24.731124877929688,66.716835,32.308846,-1.3121235,14.547714,22.894852,39.1080641746521,40.41603469848633,42.07879036664963,113,8.867462,0.6
75,55,67.39677,79.84321,3.984119,1.9681654,135.19092,73.97271,6.0222893,6.4250617,117.5717,107.81213,126.59861,122.35397,91.76582,142.84021,137.33667,157.01802,14.296869,13.061994,93.32627,162.17258,107.19003,178.51202,139.52603,49.257465,101.51632,54.352955,68.36773,40.106808,93.97719558080038,-14.177811,143.95602,1.6752286,16.339447,13.863762,4.156195322672524,-0.9392941792806013,13.306852976481117,-2407,14.54184,0.6
83,70,65.568405,98.642715,67.09624,48.592815,139.05348,90.89014,178.12624,87.21358,111.72366,111.72485,129.30629,111.58127,80.690384,153.65392,113.358505,131.98093,157.65973,111.40122,123.45831,163.7224,147.02052,177.27538,147.9907,61.630657,101.01604,74.869354,98.68414,42.54017,65.4839973449707,21.672989,20.579704,-0.54895484,13.5529785,23.56221,19.704151153564453,6.4654541015625,38.794639587402344,143,0.1435852,0.6
136,93,51.758995,48.340565,93.52242,50.314243,100.25743,44.654037,127.77551,44.90783,85.89711,64.67398,109.515434,81.097,74.86749,117.43948,93.57382,113.15948,144.03943,70.11156,138.70923,144.60806,180.14005,161.24411,105.53005,7.909271,5.032817,3.8537621,5.8075604,2.146079,9.092941284179688,4.2800064,43.04792,-0.6842071,16.636047,41.430817,39.14489793777466,43.200406551361084,44.90808963775635,-294,16.42302,0.6
100,73,69.005394,77.40703,129.24786,70.33897,139.10925,68.97357,183.42535,62.58098,121.14889,90.13118,148.88635,81.604706,107.22327,186.78929,153.35014,101.281334,181.58517,74.2953,153.1257,139.40063,192.38808,104.555984,138.14694,15.40588,100.27595,21.031687,96.81965,3.674788,16.191444396972656,85.50796,26.98603,-1.5127906,-34.84465,39.262375,54.419254302978516,48.793447494506836,66.15034627914429,584,8.526474,0.6
129,86,61.767147,63.27641,120.58778,72.16841,128.60275,69.05426,159.44666,69.64152,105.76134,86.183525,124.064186,87.31295,65.5137,189.1822,124.52531,105.10732,146.29271,74.23807,115.26227,169.93558,161.36562,163.03949,104.24084,26.066036,83.335045,27.157764,77.87527,4.146399,10.51748275756836,84.07488,30.869255,-1.4229456,-6.8960876,46.103348,42.469112396240234,41.377384185791016,64.38874959945679,4,1.129425,0.6
141,80,46.983746,85.14762,100.82612,82.150276,142.38092,81.43792,176.22238,78.37511,102.89602,112.19261,123.04112,109.65501,86.58265,150.19838,116.70924,144.64723,162.17717,105.64491,150.5122,175.90529,172.08858,198.72456,145.62747,35.644207,101.94836,36.16343,95.32889,9.954456,7.484870910644531,5.5511475,39.00232,-0.5893743,22.819275,21.57637,46.13351821899414,45.614295959472656,71.82326889038086,-461,2.5376053,0.6
116,69,47.122513,78.867584,92.00293,67.666794,97.73385,63.475533,146.36674,62.366722,92.82071,85.260765,127.917694,104.19333,87.306625,172.97954,116.81211,149.54562,162.67406,106.94268,143.79807,161.51317,160.16824,184.30975,108.62059,23.667625,94.80873,8.739709,88.77084,2.3893561,21.546859741210938,23.433914,42.602943,-0.8761989,22.796585,16.370178,44.426536560058594,59.35445308685303,65.70480585098267,-91,18.932564,0.6
195,120,51.527782,31.749329,113.59313,29.42248,130.06305,23.530453,148.62341,20.01186,98.23453,76.77252,123.09433,81.76124,82.71762,154.16579,121.53478,109.11423,144.58574,88.94618,109.16731,149.35464,136.5984,158.55592,133.83723,5.751477,5.121374,1.9672344,4.6815305,1.2996322,17.62949562072754,45.05156,20.168045,-1.0541714,9.201279,27.431091,20.427051067352295,24.2112934589386,24.87889564037323,127,4.988716,0.6
61,51,11.130526,46.868084,87.59009,45.766136,100.34114,43.90668,155.36938,42.49479,82.408134,97.83964,120.95883,108.88817,84.28948,148.43105,94.937515,140.93167,161.14503,95.73199,128.35701,161.96213,165.54233,175.16747,103.32838,5.299778,3.9625444,3.1885846,2.213141,0.8337638,6.232749938964844,7.4993744,45.199684,-0.6856897,13.205338,37.185318,39.45914077758789,41.5703341960907,43.925154983997345,7,11.048531,0.6
132,84,69.652954,105.84189,109.4805,109.99047,120.594925,106.974075,128.83672,106.80627,102.1177,126.63382,119.62663,141.15712,76.57782,130.53198,101.820015,169.98264,138.38191,138.91118,126.42233,178.98814,141.98376,195.50113,113.550224,80.1241,84.79207,84.41979,69.69303,66.60915,5.1746063232421875,-39.450653,31.071457,0.13557673,16.512985,15.561432,27.279083251953125,22.98339080810547,40.794029235839844,-1113,14.5233,0.6
129,86,75.68068,64.95044,127.66473,75.13733,130.9694,65.95839,159.64973,70.56695,119.35751,89.498505,141.72351,111.54335,115.32623,121.87224,117.59552,135.80827,164.27518,112.69029,145.23389,162.63571,145.58633,190.5233,121.2,27.68773,91.1041,17.372942,74.92334,3.278761,14.795448303222656,-13.936035,23.117981,-0.1875821,27.887589,0.3524475,41.46554374694824,51.78033256530762,65.87451362609863,-351,22.044846,0.6
159,130,53.219097,81.982735,6.454649,8.439807,93.4559,64.445076,130.35738,71.25844,111.90068,108.509254,130.33696,112.1647,108.03769,155.29968,116.99443,149.60472,146.48651,136.31163,128.60796,183.95692,144.2489,192.12885,116.73888,44.90309,51.89154,34.698128,29.625484,24.637709,18.841303507486984,5.6949615,13.293091,-0.49385265,8.171921,15.640945,27.658991495768234,37.863955179850265,47.92437426249187,24,3.655449,0.6
131,96,38.22265,89.62947,75.46991,87.49143,140.19817,75.41575,150.81494,83.020454,9.999649,10.186335,95.54292,132.22667,63.22905,167.05273,76.87942,162.42801,127.12268,120.85919,125.06139,163.3122,151.3083,176.60617,119.83751,52.097263,77.972244,52.780132,45.22608,23.407509,18.68470001220703,4.6247253,41.568817,-0.7229757,13.293976,26.24691,31.792011260986328,31.109142303466797,60.48176574707031,-167,122.04034,0.6
162,129,26.102661,91.18609,91.490074,104.760544,142.96765,95.72215,172.77832,102.13005,91.81493,120.84601,113.6046,139.22949,58.542686,153.45525,109.93244,155.24878,154.37906,128.67213,126.95846,188.22044,168.1369,193.68517,122.84439,48.594257,76.932205,65.71919,53.3822,16.653202,19.98235321044922,-1.7935333,26.576645,-0.25859818,5.4647217,41.178444,49.85544967651367,32.73051452636719,81.79650497436523,-722,18.383484,0.6
148,119,55.08368,91.61958,123.98838,88.96746,146.82912,84.47982,198.32907,82.26502,120.853355,104.41115,145.82504,104.0462,110.8752,176.51645,152.75137,113.6308,184.49219,122.76792,150.69562,179.21835,179.65868,176.76736,147.19812,46.417328,95.545654,47.784264,84.26545,8.192355,13.842201232910156,62.88565,-9.137123,-0.73011035,-2.4509888,28.963058,40.41564178466797,39.0487060546875,78.64061450958252,1189,0.36494446,0.6
67,50,10.001402,98.39732,120.5074,100.89687,136.84857,94.49014,198.56712,95.51425,107.86269,129.97668,131.69208,129.9534,69.87479,155.39041,128.64728,149.06348,163.62784,127.19725,116.155624,180.51892,171.42598,167.13928,120.15604,54.80227,73.046486,71.30676,42.564857,31.055897,9.289802551269531,6.326935,21.866226,-0.30071726,-13.379639,55.270355,42.522377014160156,26.01788330078125,66.26874923706055,-531,0.023284912,0.6
82,60,36.061363,86.358574,95.073074,74.37298,149.65924,74.57899,176.09825,78.183334,92.93436,71.353165,118.439545,94.38243,72.22847,149.89133,123.4074,101.283035,144.4489,82.08733,132.95605,162.85677,152.71036,193.61159,141.51103,24.535213,85.05883,33.6794,49.02973,4.458333,15.970222473144531,48.60829,19.195702,-0.93884784,30.754822,19.754303,53.838260650634766,44.69407272338867,73.91514110565186,20,23.029266,0.6
110,93,78.40776,100.979065,1.8427566,2.2733858,147.80547,103.568596,204.75835,99.8068,109.39649,131.4132,130.47949,129.23839,90.43724,176.74602,103.37312,173.67966,158.3311,114.44251,125.86631,173.92317,163.8611,177.21211,122.458466,57.584297,82.49994,74.375565,56.535706,17.594471,4.234217325846359,3.0663605,59.237144,-0.91766036,3.2889404,37.99479,43.867190043131515,27.075922648111984,83.8570162455241,-298,2.1748047,0.6
132,94,81.786255,85.251114,117.57301,80.045616,115.34808,77.231964,143.17084,72.889366,119.96148,95.19972,144.91083,110.10472,99.21283,174.31212,152.2763,123.396805,182.49026,92.847595,173.97394,167.483,200.5213,202.20786,111.27078,35.395447,79.121635,35.45773,57.07155,22.935057,15.175399780273438,50.915314,30.54921,-0.9782305,34.724854,26.547363,43.459068298339844,43.396785736083984,55.91945838928223,-41,14.904999,0.6
80,58,70.92022,111.44191,115.37186,108.10643,112.70433,111.8575,145.96085,114.97504,109.13149,132.9914,125.66165,139.86937,101.89934,170.07211,115.96492,163.95892,139.36479,153.5979,122.64609,187.86949,135.51962,200.029,117.37671,73.55949,88.42602,64.59947,79.41671,51.49499,7.2841949462890625,6.1131897,10.361023,-0.4397174,12.159515,12.873535,38.035728454589844,46.99574279785156,60.100223541259766,-1,6.8779755,0.6
55,64,90.475006,74.87401,123.56409,65.66368,146.8801,73.47753,183.27232,79.01445,121.09009,99.44273,139.39088,109.30537,103.32479,142.31982,136.0398,137.9384,148.69968,101.038025,128.4141,169.45367,163.36356,166.25566,142.79012,31.4552,97.21772,30.949566,87.03572,11.047659,15.187477111816406,4.381424,36.900375,-0.90979403,-3.1980133,34.949463,41.802215576171875,42.3078498840332,62.20975685119629,-575,9.862633,0.6
144,125,44.592255,96.215355,114.23045,91.75329,100.87095,88.80317,154.91699,83.92601,97.17341,138.16006,129.63707,148.00795,50.059677,157.64372,120.44354,176.62689,176.27692,119.73563,143.83824,180.464,152.84767,197.76944,136.71793,32.714417,48.466198,52.362644,24.696444,14.20638,15.239463806152344,-18.98317,56.891266,-0.3003401,17.305435,9.00943,57.46003723144531,37.81180953979492,75.96807384490967,-2532,9.847885,0.6
58,48,59.154457,90.51206,137.5635,88.45952,152.18034,90.206314,181.36005,91.51518,137.9187,96.46964,158.65474,127.614136,107.91627,174.67683,165.61418,147.0277,190.02214,112.375336,172.28798,190.17929,205.28,189.58418,138.46738,35.71747,79.59518,53.955467,45.198322,21.314861,3.4274826049804688,27.64914,34.65236,-0.75879467,-0.59510803,32.99202,54.455810546875,36.217811584472656,68.85841751098633,-662,31.144493,0.6
99,75,57.5148,94.53464,102.19973,83.62721,127.22397,94.29519,166.9273,91.04985,111.237816,122.182236,136.52087,123.64734,108.7995,173.10733,130.7941,157.20131,165.10812,135.31561,152.52061,183.68927,169.07086,192.08691,114.76506,43.631214,52.3933,46.50953,32.2411,28.329317,14.499015808105469,15.906021,21.885696,-0.67115325,8.397644,16.550247,47.24551010131836,44.36719512939453,62.547407150268555,32,1.4651031,0.6
110,79,60.303,62.21216,125.998,62.694153,139.35843,62.05519,170.00726,68.91577,106.84791,93.82127,135.92459,92.468834,69.12197,105.96907,143.41658,108.19976,165.5378,92.06569,152.1637,145.87193,168.59227,168.51855,127.15268,31.404173,79.47381,31.245646,58.752106,7.6953297,9.892906188964844,-2.23069,16.134071,-0.14420228,22.646622,16.428574,32.56514549255371,32.72367286682129,56.27398872375488,-624,1.3524399,0.6
207,136,83.47804,90.936264,29.994745,28.878725,138.89717,93.560036,159.92523,92.852295,119.54654,115.86384,137.81107,128.47018,107.51388,163.44983,137.05263,149.01204,162.92947,125.036415,142.95354,179.87473,165.7579,186.4118,128.3316,47.9777,98.245155,41.424538,89.14668,8.835735,95.3562068939209,14.43779,23.975624,-0.6931878,6.537079,22.804367,28.579132080078125,35.132293701171875,67.72109603881836,-167,12.606346,0.6
118,76,82.96684,101.88177,1.9546033,1.6124326,130.61472,122.80235,168.19003,131.77005,131.74379,143.87369,145.42776,167.11172,120.52981,190.47995,139.46805,185.25096,182.1205,165.51523,164.9809,206.98625,177.33347,218.16089,134.04758,66.59018,105.25008,39.20097,105.18456,21.471874,33.872581481933594,5.2289886,19.735733,-0.4053327,11.174637,12.35257,52.227874755859375,79.61708450317383,97.3461799621582,-75,23.238037,0.6
79,49,28.86813,63.757347,83.99591,64.68839,103.98147,60.159428,127.877625,63.94434,83.464035,103.464066,108.29628,118.29166,61.657074,136.54153,105.55125,144.10678,131.18874,118.46984,127.23071,176.11534,152.33186,185.72792,89.8589,6.5785666,56.811935,15.395915,40.81566,3.3792033,5.955902099609375,-7.5652466,25.63694,-0.25990596,9.612579,25.10115,56.55880832672119,47.74145984649658,59.75817155838013,-659,14.827591,0.6
62,46,46.06729,105.47862,113.16606,99.9018,154.78468,86.44015,5.748223,3.2174656,109.27997,120.05551,147.07967,122.17145,97.39106,174.2853,118.458534,164.90778,182.50403,109.215385,176.4577,168.14832,200.39728,172.36037,154.90932,50.91122,104.153534,66.69049,80.98593,41.951065,141.08407855033875,9.377518,55.69239,-0.76451224,4.2120514,23.939575,22.84829330444336,7.069023132324219,31.808448791503906,-286,2.1159363,0.6
87,59,42.08769,120.11025,87.54799,126.642365,142.96082,119.91927,5.678334,7.1352587,93.06813,132.94322,107.177765,143.12173,73.78643,166.71704,110.75477,168.26526,132.15219,136.09863,120.16133,190.64551,130.16904,219.07327,136.44131,78.22731,61.055855,72.90225,65.78761,18.935074,172.63305187225342,-1.5482178,32.166626,-0.5245954,28.427765,10.007706,15.224479675292969,20.549537658691406,74.51671600341797,-611,10.178513,0.6
267,168,75.440315,93.31856,113.20123,88.51325,137.59,86.4819,144.15598,82.5719,109.32491,108.611435,130.16211,119.315094,85.827774,123.371956,125.54139,143.93045,170.26831,106.94682,151.85625,174.54138,191.44101,184.57463,124.5077,44.439793,86.76282,63.127144,71.15062,39.289223,12.778007507324219,-20.558495,36.983627,-0.19451715,10.033249,39.584763,43.281612396240234,24.594261169433594,48.43218231201172,-1194,10.703659,0.6
87,73,27.800787,88.703156,78.51228,87.99222,133.00473,89.23487,190.04057,88.635414,77.53089,107.84115,107.6688,124.07702,46.180695,172.01852,101.24943,154.79071,139.75957,112.354576,124.00435,182.77637,167.26436,191.94563,129.86044,46.201553,73.51636,48.53742,44.63006,13.575731,1.310394287109375,17.227814,42.436134,-0.63757926,9.169266,43.26001,42.439857482910156,40.1039924621582,75.0656795501709,-836,16.23587,0.6
