width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,feature_0,feature_1,feature_2,feature_3,feature_4,quality
90,59,124.15546,27.984367,145.19926,18.85504,155.31148,55.09238,152.19714,88.44728,142.024,95.63686,166.82343,151.22937,146.55983,181.38039,125.92705,182.73647,103.489815,168.43521,21.043808,27.108013,149.58017,14.626282,0.05413173694151974,0.6
28,18,3.0931027,1.495391,98.14148,26.430855,118.29346,29.155638,128.8779,88.82892,1.8681824,1.3187133,144.02074,124.16655,115.24326,156.92111,80.728264,135.17136,72.96307,62.59429,95.04838,27.660246,36.163437,15.142838,1.0863723091332278,0.6
54,28,87.41886,104.691666,89.54895,65.64023,141.51772,69.2172,142.98938,129.00862,127.92403,135.73218,148.04422,185.31824,114.76918,214.47794,77.94702,193.39452,51.201763,139.6225,2.1300888,-35.474464,73.98227,5.05484,0.06823990777388067,0.6
50,35,92.68097,72.327095,93.72921,51.023438,130.51056,53.940525,127.2686,92.430695,2.289661,1.8908099,140.96317,118.03425,118.18455,148.10182,73.67712,123.77641,56.957314,74.64222,1.0482407,-18.38657,23.618782,13.694565,0.06016903932663986,0.6
49,35,116.67459,102.55598,104.97686,70.37356,170.54385,72.007256,168.90369,115.51328,1.4823513,0.7274852,168.89622,172.09789,133.62996,208.2787,65.03188,147.03783,42.94107,67.344635,-11.697731,-30.548721,-3.028923,-0.007461548,0.14691709797557473,0.6
57,36,3.4041913,2.2548888,134.0009,44.601624,147.06389,73.95332,140.6109,120.886986,1.5407217,0.9328258,155.14978,162.60413,131.02585,182.34915,83.528046,127.2631,68.62124,47.19265,130.59671,71.69843,2.5910263,14.538879,0.41236435604675026,0.6
57,40,140.5008,55.626873,159.28583,45.634266,173.27301,58.335575,174.69533,86.10455,158.465,111.0854,194.5799,144.2794,171.8285,180.86314,129.5435,154.26532,105.37328,105.11548,18.785034,2.708702,59.481213,19.884567,0.39708336129618393,0.6
57,38,97.40183,94.55702,103.22345,63.316788,145.10399,61.549324,141.32777,112.57614,125.22889,118.291504,137.2251,146.57173,114.0459,164.9271,87.33443,155.11066,80.05812,125.53274,5.821617,-33.007698,62.21595,-4.1026764,0.13004839155663994,0.6
38,28,3.0537822,2.076547,106.73682,35.8538,132.79912,50.839493,149.78442,94.93437,1.8294154,1.0434079,155.9906,136.83722,130.97437,155.90724,69.31969,104.53186,48.4538,34.000435,103.68304,48.762947,-1.8533669,6.2061768,0.17397312866133685,0.6
71,43,116.27325,90.397446,65.779434,39.649117,140.11214,92.721756,142.9347,139.3822,129.54524,151.52437,138.8822,177.97202,121.02698,202.73466,83.463036,167.67754,71.322975,113.798035,-50.493813,2.3243103,74.14892,-4.05249,1.14333010152352,0.6
78,43,122.98613,72.81211,125.44408,48.470768,149.65186,71.131424,150.68182,122.529785,132.50978,131.37025,151.0824,183.89209,125.27471,214.77672,92.61975,172.16035,76.28095,106.98993,2.4579468,-1.680687,58.51916,0.40057373,0.7864497500318417,0.6
56,40,121.02187,41.8506,133.84511,25.798798,139.65382,58.45964,137.08533,108.92012,124.24948,118.48247,142.75023,153.48746,112.74289,187.88878,82.8865,158.93788,65.40284,104.4888,12.823235,16.60904,78.69,5.6649017,0.6210683116791287,0.6
64,44,106.298454,87.46053,102.21995,62.65791,147.15694,52.87065,151.64444,101.10505,133.2452,105.554565,158.78842,147.47064,131.12978,179.82913,102.11205,166.86098,88.72677,130.82063,-4.0785065,-34.58988,68.16272,7.143982,0.011164227383766878,0.6
110,60,120.39777,92.79083,121.173256,71.4384,154.5167,81.27564,151.62485,126.308334,138.5458,133.08322,158.18025,177.88556,139.70796,202.51994,104.6458,161.4694,94.42693,100.86976,0.7754822,-11.51519,29.431358,6.5554047,0.8445835491800793,0.6
57,46,104.14661,94.46093,99.11102,74.11104,154.28075,66.579285,157.56287,117.29617,138.48706,117.40545,165.4923,161.18802,133.95302,192.96628,90.89666,161.8294,67.69256,111.288376,-5.0355835,-27.881645,37.177338,7.929428,0.02098471541882274,0.6
159,81,85.267975,96.23348,83.77878,69.49445,143.50357,56.166664,147.92644,102.30916,138.9812,100.76706,147.8018,141.6813,113.26214,178.90108,79.66823,164.12912,54.880123,128.31139,-1.4891968,-40.06682,58.816933,-0.12463379,0.2584551568150536,0.6
36,17,3.9396386,2.359624,89.716995,26.19249,115.13314,55.221203,119.910446,106.488434,2.3875542,1.675138,121.6723,145.72054,99.764534,167.99487,62.23967,118.76756,45.677563,44.933056,85.77736,52.86158,18.740566,1.7618561,0.7746543977218847,0.6
168,93,92.758934,100.92618,79.53854,69.62634,130.57983,57.607628,145.24815,108.40669,122.47862,111.50612,151.19507,157.06978,116.384796,183.8682,67.56195,140.7082,51.276314,69.69612,-13.22039,-43.31855,0.06977844,5.9469147,0.24635371462952405,0.6
82,48,90.47063,68.01347,85.998886,42.596226,132.2905,72.17019,132.99449,127.20752,1.0156667,0.84565127,141.22827,165.05348,113.80891,182.4201,55.944668,144.06305,28.669842,49.611465,-4.4717407,4.1567154,7.0152397,8.23378,0.09432468654899151,0.6
81,56,121.60499,78.774445,125.22742,62.06377,159.98318,69.52838,156.39969,114.77164,140.77731,117.01338,158.5061,149.97362,128.66339,174.47643,83.79154,130.56061,71.13343,61.341118,3.622429,-9.246063,-0.72265244,2.1064148,0.010450301663319728,0.6
42,28,111.27536,87.14292,105.74506,65.0553,157.9507,60.831734,159.90804,103.45262,147.17004,93.581696,161.28024,152.48517,129.58084,182.90317,90.85783,151.35823,68.7573,96.91764,-5.5302963,-26.311188,31.862343,1.3722076,0.000381190580501789,0.6
72,42,105.11699,65.61841,104.82872,36.851154,141.36774,58.017723,144.2974,100.33198,134.02948,111.60799,151.92769,145.62514,127.13033,174.548,78.38193,131.07149,54.572376,57.503685,-0.28826904,-7.600685,20.65253,7.630295,0.3570987304308557,0.6
61,37,114.9729,49.80335,125.98765,30.837803,148.58331,66.54592,125.839554,111.11753,1.1377583,1.0158857,146.48329,162.76466,123.6908,186.2989,80.09729,132.44356,69.20823,60.744373,11.014748,16.742573,29.90657,20.643738,0.7035655753096268,0.6
37,24,95.47099,57.13442,114.48755,45.490097,136.94221,66.03911,143.2968,103.72502,130.86125,110.550354,155.07285,125.76786,123.1617,166.37872,98.70115,156.52971,72.12633,130.84506,19.016556,8.90469,85.354965,11.776047,0.0723224503206914,0.6
63,37,98.79428,62.379177,106.588524,26.727894,126.542175,86.268814,122.71608,146.25635,112.54928,138.25792,118.324814,174.47672,103.5985,191.82095,65.06691,144.53749,49.23296,69.29982,7.794243,23.889637,42.571926,-4.391266,0.8361772918292885,0.6
63,50,82.29327,85.64968,77.13917,52.771454,159.9072,50.988194,155.39359,100.04386,129.724,97.448586,158.78038,149.2891,112.58096,190.3819,63.4244,167.20274,40.955475,116.82635,-5.1540985,-34.661488,64.05489,3.386795,0.20480394146039127,0.6
95,53,113.062256,68.844246,120.15752,42.239914,145.28287,82.72208,133.62424,131.34633,1.6071566,1.4163151,146.61427,178.27374,117.248215,204.31136,80.380806,162.05247,63.26343,101.54705,7.0952606,13.8778305,59.307137,12.990036,0.6762459385797825,0.6
56,37,121.9821,82.82102,134.92055,54.716396,165.40547,78.03521,155.49863,116.441574,1.525038,1.1174606,155.0424,144.98209,129.99112,176.3475,81.386154,130.36725,63.540894,66.425415,12.938446,-4.7858124,11.709019,-0.45622253,0.0626594820109656,0.6
36,18,3.5289469,2.2320178,114.13328,58.562828,153.20502,86.16379,152.1212,123.665596,2.1596968,0.9050763,148.92265,173.9604,128.99278,198.07416,93.091896,152.51726,83.20087,105.13827,110.60433,83.93177,46.57544,-3.1985474,0.6843760377663539,0.6
80,56,93.37709,75.371155,107.01166,63.75357,122.67055,85.58023,120.348724,118.65785,104.56411,119.34304,125.35055,156.63028,98.90193,181.65967,65.651886,148.07828,48.261505,98.13852,13.634567,10.209076,34.38495,5.0018234,0.3161614578954024,0.6
71,46,95.4894,73.77164,95.47785,56.03338,122.398285,85.28494,111.643135,110.13149,6.288003,4.4784207,120.797386,130.083,98.522354,145.2569,66.529976,120.63714,63.401592,102.089874,-0.011550903,11.513306,46.056496,9.154251,0.20533852391558183,0.6
44,28,123.783516,98.66293,123.38262,74.015884,160.95667,63.98497,170.39828,112.74231,2.3100238,1.4150786,176.77495,166.22878,141.28488,196.59924,114.77713,174.71326,82.95786,130.92186,-0.40089417,-34.677963,56.905975,6.376663,0.04470720755774571,0.6
66,49,97.54814,97.69487,105.90293,74.7803,138.1849,102.14066,142.7814,128.95618,131.43419,131.30635,153.0951,165.76436,114.02516,189.1525,70.2929,171.27998,44.8806,136.0539,8.35479,4.445793,61.273598,10.31369,0.09504013949174395,0.6
61,35,127.906235,58.08165,126.35031,38.329548,155.33023,70.21008,151.36081,115.01878,1.1523373,0.83119357,163.2012,153.1496,131.47697,171.96255,99.25711,142.53497,79.89028,94.5459,-1.5559235,12.128433,56.21635,11.840393,0.43707791848400124,0.6
72,57,156.0722,82.96399,153.94565,67.004364,205.24554,84.73131,200.70418,124.49373,173.17067,123.31586,203.2821,153.70984,167.16147,179.85919,131.82866,151.90036,119.3848,106.302376,-2.1265564,1.7673187,39.29801,2.5779266,0.033489634338951246,0.6
62,56,46.120438,41.22336,46.618397,31.671476,69.856445,57.746048,69.543884,82.81541,3.5456085,3.0176318,69.63966,112.88926,51.02815,123.57144,15.705099,104.91256,11.189639,77.46074,0.49795914,16.52269,45.78926,0.09577942,0.23658279440569974,0.6
50,40,159.92926,52.084255,154.5456,33.523376,194.75092,43.733788,195.85736,68.99181,178.75839,67.34692,196.00113,101.67284,174.73386,110.314674,150.09595,106.96474,154.26733,80.94939,-5.383667,-8.350468,47.42601,0.14376831,0.19390638347246192,0.6
83,52,92.86742,67.67118,79.39524,45.700306,126.10631,50.86914,128.13826,88.6239,109.73195,89.16059,138.14603,126.88988,106.795586,156.01944,79.69466,138.71869,63.463066,96.588684,-13.472176,-16.80204,50.88838,10.007767,0.2157217972794392,0.6
85,66,96.72371,35.928726,105.9171,22.223282,123.37512,63.61274,104.74985,96.262474,1.2010205,0.9574988,125.3347,131.49297,102.47287,154.98839,49.81205,110.425446,28.069862,42.997368,9.19339,27.684013,20.774086,20.584854,0.11202000402830214,0.6
93,44,127.28143,31.462278,127.03659,10.109631,161.68938,46.744175,165.33757,102.68114,154.18623,104.58416,165.40742,159.8952,150.51909,179.01427,111.8391,139.3389,95.745285,82.94591,-0.24484253,15.281897,72.83627,0.06985474,1.0168439639662963,0.6
90,54,82.3433,109.81662,78.30528,88.4433,136.72275,96.63623,122.01996,152.04643,2.53097,2.045415,133.76833,172.38936,104.947495,210.49438,65.60024,175.44153,104.849,199.11298,-4.0380173,-13.180389,110.66968,11.748367,0.08594891013582062,0.6
110,69,63.545753,98.30109,76.134094,80.244064,83.15851,106.22171,61.815094,156.01364,1.7740121,1.839923,69.71138,184.6792,52.534523,205.33273,34.98352,134.95853,42.53703,59.07894,12.588341,7.920624,-21.165123,7.896286,0.7955702907055637,0.6
54,25,99.89226,58.251114,94.479126,38.052982,125.03011,83.96493,120.87716,138.53076,103.65831,141.78659,133.98555,181.20392,99.30022,206.74915,50.53949,155.00676,34.999744,71.331085,-5.4131317,25.713814,33.278103,13.108391,0.6063460892894654,0.6
56,43,120.50827,106.548515,157.0461,73.814926,170.9433,125.08812,155.99193,167.5247,139.13542,171.21022,165.78003,199.17795,6.0003834,3.2153192,80.73517,199.34248,62.81891,146.48299,36.537827,18.539604,72.66806,9.788101,0.2626969258240419,0.6
89,36,89.714294,113.24957,93.86436,87.00185,105.211624,136.05217,98.22838,167.88457,1.233238,1.1716602,90.94508,199.78142,79.47785,214.94943,50.08327,156.12828,37.602306,56.23405,4.1500626,22.802597,-30.767796,-7.2832947,0.019128046666818443,0.6
124,84,139.75186,92.51863,137.3293,83.66422,164.13745,90.425705,166.28574,116.401955,157.22499,117.778275,168.02065,143.86082,143.0941,156.42413,120.0112,131.05032,115.18571,99.45912,-2.4225616,-2.092926,15.794899,1.734909,0.21626091258594649,0.6
103,63,122.4917,37.914715,124.83157,34.295845,12.230905,7.6322675,156.31744,45.631542,142.37875,48.598785,157.46315,82.99811,134.5364,113.7458,100.47348,82.88346,86.389275,37.211086,2.3398743,-30.282448,2.9152412,1.1457062,0.2474846396245609,0.6
56,28,114.96704,38.692852,7.3476267,1.3437816,154.70848,25.944077,143.9944,73.94721,126.05625,83.308464,146.53214,111.75446,122.73361,142.17778,98.084305,97.86233,81.99458,13.239621,-107.619415,-12.7487755,11.89584,2.537735,1.2165082938055942,0.6
44,51,102.622475,59.28422,90.45274,34.013145,143.89984,69.93979,149.03957,115.79616,124.23318,116.145004,162.34741,162.7898,134.83473,174.1908,59.666447,138.8535,40.658257,69.73074,-12.169731,10.655567,35.717598,13.307846,0.1741888983674984,0.6
59,26,114.901924,46.975616,91.254715,31.971106,117.16177,36.75142,123.03516,64.79489,113.43989,70.39571,123.72733,109.78869,119.15465,138.69751,83.10584,102.11788,73.31253,31.805264,-23.64721,-10.224197,-0.16584206,0.6921768,1.2498770081435122,0.6
67,51,94.14664,49.916004,105.997734,39.87261,115.63004,54.652122,112.68449,81.36306,101.144875,85.661415,119.16709,114.87651,102.47652,134.38982,72.886505,106.78388,62.550705,59.02462,11.851097,4.7361183,19.152012,6.482605,0.5258979784515203,0.6
93,86,121.60042,80.41547,134.89917,63.722313,156.86046,95.58117,145.87509,122.075676,1.6273158,0.94702893,155.3339,147.01645,134.10463,158.39726,87.91086,129.97711,69.08067,89.97115,13.298752,15.165703,26.24884,9.458801,0.17360733273469364,0.6
90,73,115.61449,67.75205,122.56665,52.548283,142.99484,81.988396,128.39386,118.34998,0.8298232,0.65240055,144.5142,145.39957,120.533615,164.49979,74.40365,126.893906,58.451077,66.08176,6.9521637,14.236343,13.533474,16.120346,0.051565591653743414,0.6
44,35,43.893867,69.661446,62.41365,44.222584,96.85749,72.464355,96.68451,108.92605,1.9181986,1.0344524,111.46214,145.21811,79.677124,190.03476,27.630222,148.00119,10.856037,84.33426,18.519783,2.8029099,40.111675,14.777634,0.44127063996302374,0.6
72,56,101.16959,81.062675,98.795944,63.539543,140.94145,75.45761,138.95078,98.45646,122.932495,115.39977,152.35306,132.21632,124.0569,148.41495,75.073685,114.70584,59.077225,58.88692,-2.3736496,-5.6050644,-4.652622,13.402283,0.1897745238697155,0.6
40,40,96.156975,95.3877,93.15283,61.823124,167.17165,74.0761,160.61714,112.076546,145.09167,115.06713,166.49434,154.4471,110.594315,199.00896,69.75664,178.50552,41.622803,147.25175,-3.0041428,-21.3116,85.428635,5.8771973,0.29835903076568193,0.6
44,31,59.60927,108.37112,76.54245,52.940983,169.24672,103.19118,160.59044,154.88852,151.83186,153.85565,10.353432,1.2821233,0.3313961,0.11842408,1.912823,14.087657,23.31479,175.16376,16.933182,-5.1799393,122.22278,-150.237,0.6801247158546231,0.6
82,55,85.29774,95.975746,80.238396,73.89004,140.55463,72.36712,137.4068,114.58067,125.37459,110.81606,140.9339,147.38821,111.797325,177.54526,81.539246,160.98143,65.178986,130.50497,-5.0593414,-23.608627,56.614937,3.5270996,0.11174146020068942,0.6
85,69,101.94689,75.332855,92.5014,62.847298,147.77641,55.33992,147.47601,95.274315,133.20828,94.21387,150.54958,129.72682,121.046684,163.86774,98.78035,145.72879,86.771454,112.62681,-9.445488,-19.992935,49.77951,3.0735626,0.004399336469134818,0.6
85,62,132.35207,62.679646,151.33344,58.03813,155.36703,65.68767,161.34044,84.2127,151.45331,97.34538,165.65709,122.11455,139.48839,150.26828,119.39201,139.15916,104.935295,114.9584,18.981369,3.0080223,56.920265,4.3166504,0.06887906050819637,0.6
441,325,79.71048,148.04608,78.039474,138.11548,99.556175,135.62407,96.44963,153.12175,93.0773,154.43199,99.95431,167.96161,88.24831,191.40125,71.90373,171.1552,63.997547,143.79173,-1.6710052,-12.422012,5.6762543,3.5046768,0.23706237750017678,0.6
441,325,80.02896,108.21005,80.0178,99.41878,105.12063,98.42593,100.99108,116.50554,99.54585,114.09635,103.83212,137.91472,89.1781,155.8864,64.68455,127.63918,57.248314,94.215034,-0.011161804,-9.784126,-5.203743,2.8410416,0.059629938418918726,0.6
441,325,114.234856,132.01102,118.31714,124.99485,125.62448,134.72324,127.1902,143.34464,124.65997,149.90025,137.88809,151.49297,132.28027,172.80806,110.57791,176.68811,98.921394,172.63943,4.082283,2.7122192,47.644585,10.697891,0.1759351902429771,0.6
441,325,71.24952,161.04953,75.12725,150.10422,93.26732,154.06357,93.06511,169.5978,92.17567,175.058,94.10348,181.35197,79.36054,199.09225,59.911297,177.5401,53.530247,143.60803,3.8777313,-6.985962,-6.4961853,1.0383682,0.05333132658074291,0.6
441,325,84.231346,140.20694,83.10823,121.66301,107.737885,130.56183,111.678566,143.4038,109.91664,152.68578,117.97464,158.23883,94.61628,180.29771,69.39548,163.922,54.51161,143.30217,-1.1231155,-9.645111,21.63916,6.296074,0.15821197867849435,0.6
441,325,72.434654,179.38115,87.53804,161.61996,111.55401,183.10152,102.47719,196.53555,109.93128,197.39651,102.127495,206.40236,5.789867,2.9718378,77.92741,213.90752,63.64647,191.50598,15.103386,3.7203674,29.886017,-0.3496933,2.4192921942876024,0.6
441,325,69.08252,187.16667,72.08675,176.57947,100.059364,183.0065,98.720184,196.4001,102.62848,198.02376,98.56122,209.17128,6.185191,2.9210846,57.968254,213.287,48.108757,183.86807,3.0042267,-4.1601715,7.2886047,-0.15896606,2.324874320716774,0.6
441,325,80.32421,117.024414,77.87788,110.07522,100.30661,103.97965,99.9841,119.69956,97.6223,120.89572,100.12478,143.08592,81.94681,154.22878,64.52424,141.76526,58.804783,121.782196,-2.4463348,-13.044762,11.706978,0.1406784,0.26812090468511063,0.6
441,325,90.76082,170.94022,100.00483,158.03438,112.933784,175.57706,114.569405,193.09639,112.68737,190.43556,118.460655,205.95377,6.995826,3.3893642,78.9097,207.37862,68.51416,171.0474,9.244011,4.636841,13.013016,3.8912506,2.791655573783437,0.6
441,325,95.97897,114.57935,97.48472,100.68757,119.76461,99.36081,119.439224,118.286606,112.09305,122.16328,118.32123,136.4378,105.89596,147.27368,85.36993,137.26045,78.430695,121.33604,1.5057449,-15.218544,20.648468,-1.1179962,0.2387437394975116,0.6
441,325,115.68995,101.36224,118.76826,96.03612,125.77765,107.02382,122.2836,122.60026,116.25603,122.169365,124.08514,140.21422,118.585754,151.40643,99.966125,131.05502,93.30908,103.11649,3.078308,5.6615753,7.0803757,1.8015366,0.44314453383524954,0.6
441,325,64.88021,147.66956,66.76505,136.32945,91.16386,143.06387,87.039154,157.2024,82.1052,161.35037,81.90475,170.12198,66.346405,190.3115,43.10441,170.48203,35.332092,139.1634,1.8848419,-4.6056824,2.8339539,-5.134407,0.28545214358256443,0.6
441,325,98.525635,187.81778,113.19283,169.56259,134.11606,168.7071,134.15877,176.12521,139.84178,188.06046,146.39008,197.90565,7.8648014,3.5459445,93.23344,212.0638,70.940186,192.89746,14.667198,-19.110672,23.33487,12.231308,1.6563337490046206,0.6
441,325,109.32141,104.3725,111.11962,93.52141,121.63725,107.48486,123.71545,121.53353,121.2159,127.158615,130.91978,140.3945,118.27694,146.46538,96.324684,130.93634,85.037506,108.119415,1.7982101,3.1123657,14.598007,7.204338,0.2095056862860991,0.6
441,325,96.76197,186.39496,107.27094,174.79654,123.87427,167.62686,130.6897,176.61586,133.7459,186.00755,143.27681,199.10175,6.959202,3.2100778,87.819725,212.22894,63.838043,191.07066,10.508972,-18.768097,16.274124,12.587112,1.8338364467039452,0.6
441,325,67.75248,153.46005,70.66782,141.49834,95.11522,137.6843,91.236244,153.87137,90.01668,154.97923,90.24037,168.03049,67.78622,195.50873,46.784786,171.74774,38.63981,142.3524,2.9153442,-15.775757,0.85406494,-0.9958725,0.29554246979773924,0.6
422,397,7.3332777,5.4314256,75.22247,105.88301,113.41194,106.359505,108.88321,118.099335,103.22508,129.48233,110.647224,136.0153,85.25382,142.71191,67.6534,129.40492,66.35161,106.46476,67.8892,100.92808,0.58174896,1.7640152,0.4389024179450056,0.6
422,397,88.74695,105.86723,91.5692,100.55152,117.38071,102.691986,117.090996,114.68068,113.277374,122.021,124.52312,133.70267,100.7276,146.69894,76.223595,129.23091,62.48945,101.42857,2.8222504,-3.1752472,0.8770523,7.4321213,0.3931244727234726,0.6
422,397,80.23821,110.951355,79.02634,104.26412,101.46444,97.77576,104.4817,114.7291,102.14199,115.318886,108.38597,131.66238,96.539604,145.80835,79.01401,137.80138,69.88101,122.00678,-1.2118759,-13.175598,17.74266,3.904274,0.11743659636936399,0.6
