width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,quality
125,75,78.02238,81.02694,95.378235,41.687622,112.49941,105.4097,111.58606,176.62532,87.84911,142.24213,54.983887,148.96545,34.363277,81.270584,17.355858,24.38276,0.91335297,34.383194,6.7233276,-74.67371114095053,0.8
111,108,117.90239,82.14424,133.33371,0.002482451,19.430538,20.014122,178.69101,168.25485,156.53615,153.5815,102.470406,168.72485,71.41351,130.18826,15.43132,-62.13012,159.26047,14.673355,15.143356,-33.33214314778647,0.8
78,54,121.256996,59.13677,144.22202,23.057453,149.84451,77.262245,144.7456,151.25182,129.40187,102.23939,81.16945,119.22038,61.189144,67.626625,22.96502,18.125477,5.0989075,49.01243,16.980995,-56.61057790120442,0.8
81,54,117.072334,73.9986,137.36386,57.590958,142.96625,112.835266,134.14273,172.58856,121.78974,140.63055,76.48511,146.22292,68.06091,68.74457,20.291527,38.83667,8.823517,31.958008,5.5923615,-84.40277099609375,0.8
84,50,133.91658,97.80553,146.941,77.82666,157.58124,133.63382,143.53876,199.68575,134.68298,171.70363,82.42862,177.20758,67.61881,93.12197,13.024414,35.828293,14.04248,27.982117,5.503952,-89.74367014567056,0.8
70,41,101.68947,61.440697,120.009125,26.855879,143.13397,91.24105,137.14667,174.1384,121.25444,156.70058,80.7308,163.88971,61.63485,135.37419,18.319656,29.800354,5.9873047,17.43782,7.1891327,-29.535374959309905,0.8
108,86,101.6635,103.9701,116.541916,75.11142,133.99101,110.24687,131.36267,144.54109,123.56327,135.11711,84.35176,137.78932,66.680214,100.93782,14.878418,6.2767715,2.6283417,9.423981,2.6722107,-38.21134948730469,0.8
83,81,92.56144,97.691986,134.97853,68.61439,137.0325,111.8726,135.24168,148.18057,119.166306,129.95065,63.288857,127.79139,46.3616,106.92462,42.41709,14.180611,1.7908173,18.22992,-2.1592636,-28.382914225260407,0.8
85,66,103.08014,106.86351,119.73424,62.97846,136.1854,105.94823,135.98961,149.31635,122.76584,140.8924,67.63076,144.21234,39.90712,102.78609,16.654099,-0.9152832,0.19578552,8.42395,3.3199463,-42.02094014485678,0.8
128,110,91.469215,98.76488,123.723114,61.49889,125.305565,102.72057,124.21144,139.28545,101.76649,125.989136,70.24379,152.96916,42.910606,114.73926,32.2539,3.955696,1.0941238,13.29631,26.980026,-24.675333658854157,0.8
61,48,100.93311,98.404015,135.56488,62.29167,141.45493,104.0662,135.12326,136.00174,117.81614,131.09999,71.42889,145.86522,59.939495,107.39919,34.631767,5.6621857,6.331665,4.9017487,14.765228,-30.256467183431,0.8
112,108,97.59403,97.16246,148.21352,66.724266,153.3518,101.04668,149.36073,124.664696,134.92688,117.982155,65.68023,154.35086,39.644928,131.29155,50.619484,3.8842163,3.9910736,6.682541,36.368706,-1.0410207112630303,0.8
91,83,103.62594,92.388756,129.85806,55.660984,142.9015,96.56799,136.905,136.62427,115.44761,120.054855,80.09735,139.16777,58.13066,106.25554,26.232124,4.1792374,5.9965057,16.569412,19.112915,-25.693435668945312,0.8
130,105,102.197,89.52904,145.57687,46.44628,153.04123,93.67214,156.01976,143.318,124.27693,120.50058,100.05754,147.57066,54.271667,111.84356,43.379875,4.1431046,2.978531,22.817413,27.070084,-25.28618113199869,0.8
132,124,99.395355,109.29485,125.73862,82.611115,131.48328,108.648,126.04312,139.00777,110.52369,131.98747,94.28111,141.48349,68.003525,113.079704,26.343262,-0.6468506,5.440155,7.020294,9.496017,-24.413205464681,0.8
98,91,102.49928,108.50353,129.50702,69.48168,135.90009,104.47101,133.84387,131.42334,115.731445,126.426445,82.29135,154.96109,58.55042,128.6786,27.007736,-4.032524,2.0562134,4.996895,28.534645,-8.925023396809905,0.8
123,92,110.2129,78.734665,139.87418,22.073116,150.51154,77.61038,151.0075,145.56766,125.074974,137.95964,90.84979,157.89532,59.482277,107.67288,29.661278,-1.1242828,0.49597168,7.608017,19.935684,-39.467987060546875,0.8
78,72,117.37675,106.76179,162.86703,62.310658,166.1728,108.07163,161.15228,156.44647,139.56712,138.72214,93.26242,161.26778,65.675385,116.40407,45.490288,1.309845,5.020523,17.724335,22.545639,-35.74139912923178,0.8
72,76,92.66209,81.24471,126.33639,45.540993,130.29034,85.30499,127.901566,120.839294,112.24552,104.19621,67.67237,119.51519,39.594654,93.078674,33.6743,4.06028,2.3887787,16.643082,15.318977,-21.771555582682296,0.8
84,62,102.46041,70.45578,128.18692,52.571712,125.26015,96.95552,114.580536,131.8743,92.623886,117.92254,62.625053,130.06033,57.86742,104.67086,25.72651,26.49974,10.679611,13.951759,12.1377945,-21.948198954264328,0.8
183,129,96.13164,102.25189,118.327866,71.70742,127.30008,109.89275,124.23426,144.61996,109.094086,133.80617,72.73218,143.60028,54.193764,115.80258,22.196228,7.6408615,3.0658188,10.813797,9.794113,-24.872894287109375,0.8
79,51,101.65972,116.135345,128.87039,89.64523,130.57413,123.24665,126.53772,157.85251,114.77623,152.28853,86.093155,178.23505,66.2125,142.46684,27.21067,7.111305,4.0364075,5.56398,25.946518,-20.32519022623697,0.8
71,49,101.34966,87.738754,124.669266,46.8598,135.1755,99.21123,126.782234,145.06421,94.39535,114.846565,48.589134,142.03447,39.83422,87.453285,23.319603,11.472473,8.393272,30.217644,27.187904,-46.528465270996094,0.8
112,78,93.642334,96.94751,120.449524,70.93046,125.65772,115.82239,122.47151,166.08936,98.966225,149.98358,51.526657,162.60779,24.397263,118.956924,26.80719,18.874878,3.1862106,16.105774,12.624207,-40.60331726074219,0.8
103,78,94.19565,93.31853,136.79901,40.352184,140.28642,86.57886,137.3134,132.36057,114.923485,121.97627,71.52461,145.01642,41.46334,110.53925,42.603363,-6.73967,2.9730225,10.384293,23.040146,-22.57850392659506,0.8
101,68,113.88561,83.19311,158.59627,31.667221,158.28687,84.14686,151.35785,134.70366,131.30101,129.04605,83.27195,164.94637,67.39836,121.88635,44.710655,0.9537506,6.929016,5.657608,35.900314,-21.0123291015625,0.8
61,55,88.65542,79.29254,117.67555,44.103645,135.52579,89.483574,127.82938,148.90816,107.687004,116.287895,60.166252,133.79553,30.937347,115.05023,29.020134,10.191032,7.696411,32.620262,17.507637,-17.94696044921875,0.8
132,129,74.84513,84.09948,103.98817,52.324516,112.06801,97.899025,101.5074,149.10298,80.83524,116.45858,41.08088,135.18661,25.107811,108.00587,29.143036,13.799545,10.560608,32.6444,18.728035,-25.57685597737631,0.8
97,71,72.2288,99.73731,118.34861,37.813152,128.41019,102.79869,130.24103,186.1524,107.722336,136.18478,45.464264,190.63327,12.483429,134.12265,46.119812,3.0613785,1.8308411,49.96762,54.448486,-36.86750284830728,0.8
84,63,111.530266,103.34554,137.64485,54.268734,151.31924,120.36854,144.54497,195.04117,122.80146,152.23572,86.100845,189.18399,59.33883,137.48782,26.114586,17.022995,6.7742767,42.80545,36.948273,-41.33246866861978,0.8
102,74,127.214096,79.45343,139.72728,62.928684,166.25706,107.980896,165.5164,162.54971,152.97469,130.6458,114.50882,165.27274,78.46339,104.55215,12.513184,28.527466,0.7406616,31.903915,34.626938,-48.270596822102874,0.8
63,54,77.64012,100.88453,128.92238,55.215183,150.0239,100.36149,134.42976,161.4097,123.13603,123.62115,71.795425,166.01988,52.832047,144.87808,51.282257,-0.5230408,15.594131,37.78855,42.398735,-5.472157796223968,0.8
182,138,109.57182,95.41063,141.69899,24.275782,155.08163,95.65256,145.30283,191.05054,127.72423,159.27301,65.23491,180.91751,44.043003,126.00264,32.127167,0.2419281,9.778809,31.777527,21.6445,-51.077723185221345,0.8
78,68,124.514534,98.987976,148.46657,55.32356,159.69469,109.41336,163.20355,170.51953,136.78189,130.47662,111.43605,148.97751,71.83555,102.66617,23.952034,10.4253845,3.5088654,40.042908,18.500885,-47.32505289713541,0.8
45,33,138.72176,71.06065,156.28476,17.567194,174.8756,92.91318,180.39719,185.93279,153.79251,136.51144,103.18914,171.59076,76.13124,124.058525,17.563004,21.852524,5.521591,49.42134,35.079315,-40.61979929606119,0.8
70,46,118.36365,106.0409,152.41512,36.219326,160.19733,102.74501,156.29555,178.0567,139.69235,149.67429,88.53492,194.88684,63.275856,153.07635,34.051468,-3.2958908,3.9017792,28.382416,45.212555,-21.12957763671875,0.8
90,69,123.23,74.75507,158.84396,33.677082,173.89922,89.46936,167.2536,166.33456,149.69865,128.71521,105.598274,148.56993,76.50394,106.148834,35.61396,14.714287,6.6456146,37.619354,19.854721,-41.724395751953125,0.8
90,51,107.900154,95.23318,119.17445,22.563322,149.34119,100.426834,138.63666,202.91873,120.06267,147.33147,70.66433,171.23744,57.251823,139.35083,11.2743,5.193657,10.704529,55.587265,23.905975,-34.47837320963541,0.8
77,41,104.106705,79.09769,118.73984,62.166985,135.91484,135.6997,126.11975,210.26483,117.792816,153.65276,83.0812,200.25838,58.145504,177.83313,14.633133,56.60202,9.79509,56.612076,46.60562,-10.22552490234375,0.8
64,50,79.09541,100.22711,112.23171,42.896446,140.69095,112.72557,141.4054,185.22949,108.4356,156.29245,56.365314,180.6962,30.335123,132.26244,33.1363,12.498459,0.714447,28.937042,24.403748,-41.810277303059905,0.8
58,44,127.784676,70.96232,143.69441,49.167465,152.56705,109.06181,151.12846,177.37744,128.36601,118.21522,86.74085,159.07352,57.994358,111.52434,15.909737,38.099495,1.4385834,59.162224,40.8583,-40.03105163574219,0.8
81,60,72.42989,100.66942,109.770485,61.058006,135.80202,121.22303,129.35834,189.62321,110.61772,154.32391,63.91416,174.89534,40.780495,152.22559,37.34059,20.553612,6.44368,35.2993,20.571426,-20.721903483072907,0.8
78,58,114.82526,47.32415,126.80511,26.855886,146.91193,95.38439,149.29999,174.04991,124.81605,135.5068,83.34047,168.50836,58.842293,136.34903,11.979851,48.06024,2.3880615,38.543106,33.001556,-23.005991617838532,0.8
88,61,91.284225,80.087524,111.948006,40.315254,132.40982,94.64772,127.96405,160.29982,118.19858,113.0704,75.469765,140.33372,57.100464,103.12972,20.66378,14.560196,4.4457703,47.229424,27.263329,-34.771583557128906,0.8
60,48,100.06452,91.82509,109.217285,62.904953,143.08885,119.705666,142.3718,178.83049,115.020805,152.63924,72.16733,186.04028,44.221775,154.24252,9.152763,27.880577,0.7170563,26.191254,33.401047,-18.260813395182282,0.8
58,47,132.41884,82.07697,159.5707,47.300274,173.51392,89.89971,166.24615,139.47964,151.54077,109.73338,116.25432,132.39069,98.6488,103.49559,27.151855,7.8227386,7.267761,29.746262,22.657303,-23.705642700195312,0.8
50,42,71.14831,108.07235,100.36235,65.599915,131.30356,119.41329,122.05788,187.96425,98.55504,147.74542,50.70598,169.88968,26.424978,133.60269,29.214043,11.340942,9.245682,40.218826,22.144257,-34.930419921875,0.8
110,72,119.10828,68.27727,145.21268,21.290993,164.59364,79.61109,167.43016,147.55247,150.8391,108.50926,105.95363,141.57106,89.75367,90.21786,26.1044,11.333824,2.8365173,39.043213,33.0618,-42.3264134724935,0.8
65,39,100.720604,59.338963,120.28026,20.793436,138.87,88.01935,143.18399,167.80165,123.04597,142.51492,91.20793,171.78719,72.81687,137.47772,19.559654,28.680386,4.3139954,25.286728,29.272263,-23.223531087239593,0.8
40,41,106.68552,98.52775,168.3335,62.862328,171.49284,121.71529,158.58366,197.38083,133.6634,140.79305,83.30533,163.10704,53.834145,128.8639,61.64798,23.187538,12.90918,56.587784,22.313995,-38.22974141438803,0.8
97,64,89.968445,46.67516,104.83835,15.84856,114.46704,63.905937,111.36875,126.884544,92.92514,98.55868,71.62883,116.783195,57.054543,97.770424,14.869904,17.230778,3.0982895,28.325867,18.224518,-16.30504608154297,0.8
64,37,75.86587,88.24538,110.41168,38.445282,119.694305,96.58464,116.204475,162.27588,100.49935,120.94504,63.35697,144.09808,46.725143,120.59615,34.545815,8.339264,3.48983,41.33084,23.153046,-21.84351348876953,0.8
40,29,100.048386,51.538948,126.66023,13.755138,128.06224,78.08748,130.20668,173.19617,101.60011,109.82327,56.516266,136.88535,36.077995,102.777916,26.611847,26.54853,2.1444397,63.372894,27.062073,-37.190345764160156,0.8
102,66,93.326775,115.11302,125.083916,75.348335,128.37062,118.39124,126.56308,164.25876,107.13064,143.47699,73.48805,166.80634,47.092667,125.4592,31.757141,3.2782211,1.8075409,20.781769,23.329346,-32.72149658203125,0.8
76,56,94.40447,50.053295,115.703995,26.501148,136.20416,81.85373,137.0792,138.21454,113.155685,115.12023,67.993004,146.25217,46.810505,104.54191,21.299522,31.800434,0.8750305,23.094307,31.131935,-28.65373992919922,0.8
84,58,89.86589,85.98291,119.808815,37.963463,125.53936,84.382935,123.0167,129.8625,115.641815,105.4745,86.46105,130.75006,70.29282,114.98399,29.942924,-1.5999756,2.5226593,24.388,25.275558,-7.0450286865234375,0.8
71,43,93.47709,143.4984,120.50832,92.56123,129.77565,151.62689,123.89346,207.40843,110.75078,187.90204,81.21866,204.31879,63.69488,175.86732,27.031235,8.128494,5.882187,19.506393,16.416748,-24.00909932454428,0.8
78,53,127.40119,80.29168,160.03557,71.81769,168.02966,136.54884,156.91724,207.99461,128.02829,152.75935,88.65017,167.76207,60.16258,125.71106,32.634377,56.257164,11.112427,55.23526,15.002716,-50.46095784505209,0.8
97,61,103.31382,30.990055,120.704,6.801335,120.87456,43.247753,121.90546,95.045975,111.40209,80.1377,92.69446,102.10032,83.542496,89.953445,17.390182,12.257698,1.030899,14.908272,21.962616,-2.474553426106766,0.8
89,53,91.69553,90.88207,122.73235,44.712822,126.02417,103.42338,124.42941,160.57892,107.44893,131.59293,72.22109,157.16393,58.70446,116.308685,31.03682,12.541306,1.5947571,28.985992,25.571,-33.46989949544272,0.8
62,35,65.24467,79.570984,91.63413,25.288448,108.1053,87.98931,109.52179,161.38103,87.38464,132.06203,53.68021,164.3779,33.952847,128.44267,26.389465,8.418327,1.4164886,29.319,32.315872,-24.16431172688803,0.8
62,52,90.19682,84.55711,111.78849,58.19838,125.63978,109.35774,127.76814,165.39029,112.0905,131.36647,70.43113,158.96457,39.168037,132.57825,21.591667,24.800629,2.1283646,34.02382,27.598099,-19.328867594401032,0.8
60,63,45.007263,98.46719,95.113075,48.173088,129.05367,104.56727,126.795105,172.35713,108.87139,139.8306,59.63527,181.33792,28.71619,161.06064,50.105812,6.100075,2.2585602,32.526535,41.507324,-3.447916666666657,0.8
74,51,91.53981,90.40223,112.956856,48.06012,116.76163,104.15679,116.63071,154.44351,98.6748,130.07123,63.54423,140.50922,51.897152,127.73914,21.417046,13.754562,0.13092041,24.372284,10.437988,-13.935508728027344,0.8
88,58,120.71753,58.653698,129.50984,13.234344,149.63112,64.10819,153.93953,140.97307,137.05707,113.14609,111.343025,133.50209,84.34026,106.47432,8.792313,5.4544945,4.3084106,27.82698,20.356003,-22.732762654622405,0.8
35,45,120.396385,101.96741,143.01984,88.88979,165.66261,124.947556,159.32219,177.22517,102.66849,152.22249,32.71311,147.72159,8.290939,103.734505,22.623451,22.980148,6.3404236,25.002686,-4.5009003,-55.32191212972006,0.8
128,80,54.74906,85.55371,72.69461,19.782219,83.791855,82.76912,89.33108,161.53769,70.543396,139.8495,40.664642,149.36087,22.477488,102.81803,17.945549,-2.7845917,5.5392227,21.688187,9.511368,-47.43132781982422,0.8
136,85,111.87004,93.73298,122.98537,63.41643,144.73097,114.31842,136.4952,179.39973,127.706726,145.69,97.48308,168.52652,78.06277,135.57445,11.115326,20.585442,8.235779,33.709732,22.836517,-28.96429951985678,0.8
107,57,107.71316,101.6074,120.231,70.24674,126.056946,119.889206,119.5986,165.07849,103.475525,147.85722,76.85033,145.79955,80.63622,104.0117,12.517845,18.281807,6.4583435,17.221268,-2.0576782,-48.900060017903655,0.8
143,89,129.88737,125.43602,137.8232,81.68999,167.35786,130.57751,163.46617,188.9273,147.76532,163.36957,115.7034,190.83871,92.48274,170.60512,7.9358215,5.1414948,3.891693,25.55774,27.469147,-10.440088907877595,0.8
142,89,59.15845,95.55682,79.427216,57.70281,84.526085,101.133995,77.34233,157.73497,62.447792,127.44842,35.49439,149.50946,15.710203,124.50994,20.268764,5.5771713,7.183754,30.286552,22.061043,-20.387672424316406,0.8
191,118,96.90927,49.337322,114.45642,13.661403,126.592094,66.735275,120.83965,144.7765,100.64986,111.767815,65.98012,131.3908,56.047005,78.935135,17.54715,17.397953,5.7524414,33.00869,19.622978,-50.37657165527344,0.8
166,103,97.64561,70.968994,108.00914,22.229717,134.43225,77.44603,131.27916,143.81555,117.55826,132.48721,70.318275,151.35765,55.158474,80.14901,10.363533,6.4770355,3.1530914,11.328339,18.870438,-62.404457092285156,0.8
156,108,136.36919,76.8248,148.27798,42.551407,163.13864,94.028496,161.76707,155.86795,146.76277,126.78286,107.710175,138.15565,76.5292,99.30552,11.908798,17.203697,1.3715668,29.08509,11.372795,-40.96330006917319,0.8
132,90,76.30243,100.44828,91.38808,65.35089,103.90082,117.21367,100.10379,171.90181,91.00639,151.16016,66.13614,165.85999,52.56673,134.93651,15.085648,16.765388,3.7970276,20.741653,14.699829,-28.03747049967447,0.8
162,101,104.76307,59.39947,117.70678,19.471642,145.13406,82.08737,141.34132,172.69986,109.13913,131.91486,72.78917,136.73795,50.45556,46.381775,12.94371,22.6879,3.7927399,40.785004,4.8230896,-100.73577880859375,0.8
118,96,129.17645,61.220547,161.80858,10.25399,179.89368,80.97289,183.12193,192.74957,152.38849,154.58798,96.719406,156.62117,60.033142,98.98891,32.632126,19.752346,3.2282562,38.16159,2.0331879,-68.9973398844401,0.8
186,144,118.474304,108.04958,137.52448,76.32866,161.1869,121.08888,152.88693,180.88849,144.61829,162.03297,107.52587,181.20343,83.12025,123.50837,19.05017,13.039299,8.299973,18.855515,19.170456,-51.199923197428376,0.8
118,74,146.7083,85.630035,151.31139,69.28508,160.33022,126.578384,157.76923,188.35405,139.80818,133.37561,113.51357,158.37085,102.31097,133.84247,4.6030884,40.94835,2.5609894,54.97844,24.99524,-26.1910400390625,0.8
138,72,96.37512,47.156013,111.99759,7.8895063,122.523964,52.737335,127.73768,123.43252,113.52722,103.35897,88.70153,124.3111,73.98976,90.71688,15.622467,5.5813217,5.2137146,20.073547,20.952126,-26.317319234212235,0.8
425,309,89.23929,106.64675,104.617485,86.95721,109.30037,119.60649,104.89623,152.72882,91.808205,137.38048,71.37021,142.27711,59.324802,126.72832,15.378197,12.95974,4.4041367,15.348343,4.896637,-17.400487263997405,0.8
425,309,78.356964,112.452736,100.93599,91.00083,106.474655,122.1629,102.13165,157.95319,92.33936,139.2992,63.162968,154.54488,45.21773,137.52444,22.579025,9.710167,4.3430023,18.653992,15.245682,-13.074635823567718,0.8
425,309,82.66069,128.60753,98.03961,109.759415,99.13391,136.20079,95.57077,170.3048,83.509315,155.37106,55.29174,162.30406,38.809456,141.50902,15.3789215,7.5932617,3.5631409,14.933731,6.9329987,-21.150955200195312,0.8
425,309,96.79779,172.85115,107.77362,150.28821,119.79967,180.24199,117.383675,214.17345,106.946236,198.50241,90.138725,216.19728,77.82675,198.66055,10.97583,7.3908386,2.4159927,15.671036,17.69487,-10.963816324869782,0.8
425,309,91.48456,163.7174,111.146286,149.3959,109.17912,176.93486,102.403656,213.05556,92.771935,188.2446,71.762085,192.75386,66.969795,174.89005,19.661728,13.217453,6.775467,24.810959,4.509262,-23.127960205078125,0.8
425,309,107.49653,108.77395,116.628586,90.88882,121.18086,122.69894,123.29162,154.86678,115.57669,144.79414,99.67644,154.57324,80.37644,116.31206,9.132057,13.924988,2.110756,10.072632,9.7790985,-35.099329630533845,0.8
425,309,92.11465,116.09187,104.77993,87.711136,111.294,120.45506,108.01323,156.90039,100.654434,138.97975,80.03461,155.47554,64.99746,135.33696,12.665283,4.3631897,3.2807693,17.920639,16.495789,-15.11492411295572,0.8
425,309,87.63894,117.19957,105.321075,88.91729,112.49521,121.07583,111.0161,154.688,103.207115,127.76629,84.08288,153.58572,71.157715,140.8816,17.682137,3.8762589,1.4791107,26.921715,25.819435,-4.465062459309905,0.8
425,309,116.05844,110.227394,130.93954,91.68901,138.87193,121.83617,136.8631,153.95012,126.79349,134.44382,105.15287,152.01817,92.20598,120.57563,14.8811035,11.608772,2.0088348,19.506302,17.574356,-26.22840627034506,0.8
425,309,69.224625,171.15735,89.76303,148.90613,95.96825,176.37567,90.85587,212.3761,79.06058,202.05235,64.51584,211.54996,46.97018,194.16228,20.538406,5.2183228,5.1123734,10.323746,9.497604,-14.49718729654947,0.8
425,309,96.013275,119.32309,109.822266,91.55357,117.317505,120.28103,114.762115,152.16728,108.04881,137.00398,91.95803,146.42128,79.17483,107.75525,13.8089905,0.95793915,2.5553894,15.1633,9.417297,-37.4422607421875,0.8
425,309,72.80043,138.77428,91.045364,119.24763,93.59211,148.22209,90.9165,187.07947,81.77774,170.32355,66.6187,179.66888,52.91078,163.3559,18.244934,9.447815,2.6756134,16.75592,9.345337,-15.668070475260407,0.8
425,309,75.80275,168.03828,90.55838,151.4603,94.13882,177.02147,87.74184,212.57108,73.58345,195.45935,56.750813,212.07727,39.791622,188.53253,14.7556305,8.983185,6.3969803,17.111725,16.61792,-18.170023600260407,0.8
452,337,103.30441,112.67967,118.6893,94.92388,123.17079,123.30274,121.12131,153.40918,111.180595,135.2038,96.59751,146.11737,85.93231,127.42937,15.384888,10.62307,2.0494843,18.205383,10.913574,-17.480748494466155,0.8
452,337,40.515804,109.77047,61.727947,88.73244,60.698685,119.87397,54.995075,151.92036,45.982414,131.93823,32.305717,146.17036,23.084253,129.82759,21.212143,10.1035,5.7036095,19.982132,14.232132,-13.51538594563803,0.8
452,337,56.004982,114.16254,65.53459,94.730194,74.584694,124.09849,72.946976,152.31717,61.993908,131.064,45.901497,144.40121,35.302063,129.9865,9.52961,9.935951,1.6377182,21.253174,13.337219,-12.607630411783845,0.8
452,337,74.87688,132.3071,90.73303,109.67563,97.80425,135.5976,95.34679,165.58418,85.87799,153.4655,73.630455,167.83508,64.78476,150.07202,15.856155,3.2904968,2.4574661,12.118683,14.369583,-12.222900390625,0.8
452,337,38.99365,113.67603,54.258156,93.8246,57.511597,121.102875,51.238987,150.66469,40.271538,131.2624,28.029884,138.22693,19.821629,122.552086,15.264507,7.4268417,6.2726097,19.402283,6.9645233,-17.49925486246744,0.8
425,309,92.11465,116.09187,104.77993,87.711136,111.294,120.45506,108.01323,156.90039,100.654434,138.97975,80.03461,155.47554,64.99746,135.33696,12.665283,4.3631897,3.2807693,17.920639,16.495789,-15.11492411295572,0.8
425,309,87.63894,117.19957,105.321075,88.91729,112.49521,121.07583,111.0161,154.688,103.207115,127.76629,84.08288,153.58572,71.157715,140.8816,17.682137,3.8762589,1.4791107,26.921715,25.819435,-4.465062459309905,0.8
425,309,69.2559,139.30301,77.97386,120.728546,83.360985,148.68207,81.74499,181.7205,66.16045,163.869,49.83054,171.25826,41.333725,157.37088,8.717964,9.379059,1.6159973,17.851501,7.3892517,-14.911712646484375,0.8
425,309,80.93813,109.77487,97.94957,88.28239,109.22144,120.944756,104.76813,155.28851,96.854454,139.56198,71.28087,152.29416,59.67453,138.09976,17.011436,11.169884,4.4533157,15.726532,12.732178,-10.948455810546875,0.8
425,309,45.611496,171.67633,50.88584,142.80367,61.210766,172.5423,61.090866,208.53108,48.700172,192.41856,34.61902,205.52446,22.644705,179.41638,5.2743454,0.8659668,0.11989975,16.112518,13.105896,-22.741658528645843,0.8
425,309,59.349396,163.38814,78.20047,145.91875,87.91264,175.62094,84.499176,210.96216,70.15187,190.71712,53.984806,210.89626,42.18737,194.8974,18.851074,12.232803,3.4134674,20.24504,20.179138,-9.29443359375,0.8
425,309,93.868195,115.49936,110.824066,91.14217,117.14224,120.862434,112.92045,157.83513,104.43109,133.86191,89.36305,145.21672,74.64068,124.6048,16.955872,5.3630753,4.221794,23.97322,11.354813,-21.033121744791657,0.8
425,309,84.2278,115.34081,94.42301,87.3961,113.77722,120.81709,113.19479,155.88115,98.87881,141.3378,80.46227,142.2972,64.8603,125.55954,10.195213,5.47628,0.582428,14.54335,0.95939636,-20.945831298828125,0.8
425,309,47.487846,145.77496,55.687595,115.33647,66.86783,149.0569,62.60145,183.29454,47.560814,164.22755,20.039845,176.53922,15.178847,150.90488,8.199749,3.2819366,4.2663765,19.066986,12.311661,-23.782216389973968,0.8
452,337,29.12817,114.19494,46.52358,92.266075,48.053097,121.50484,43.79757,152.84033,33.822742,138.98476,16.32761,150.2676,7.955516,133.04358,17.395409,7.3098984,4.2555275,13.855576,11.282837,-14.320638020833343,0.8
452,337,96.73062,173.24954,106.38887,168.5209,107.148254,194.55511,103.06796,220.8521,94.71701,205.70633,77.50855,211.37941,63.045536,167.1819,9.658249,21.305573,4.0802917,15.145767,5.6730804,-45.46403503417969,0.8
452,337,87.518875,166.80835,98.0276,160.93607,98.57058,189.13669,92.871956,218.71292,87.49845,208.29669,71.56375,217.6358,57.86788,203.42682,10.508728,22.328339,5.6986237,10.416229,9.339111,-11.454976399739593,0.8
78,48,94.15985,93.233536,119.38878,54.89681,133.69112,111.851074,126.12862,174.58148,110.60164,139.44998,58.810905,145.5738,45.490967,94.26419,25.228928,18.617538,7.5625,35.1315,6.123825,-58.93757120768228,0.9
47,41,104.323616,97.22046,126.227974,56.309174,155.34644,115.06976,149.77408,186.95627,125.30649,141.51064,80.303894,162.87564,51.563484,61.143074,21.904358,17.849304,5.572357,45.445633,21.365005,-102.63777923583984,0.9
128,104,109.06042,66.43264,131.33952,43.189396,137.42104,91.93808,131.06937,142.53036,112.599,115.66983,72.21936,141.96817,52.341354,105.475105,22.279106,25.50544,6.3516693,26.860535,26.29834,-27.914349873860687,0.9
69,48,129.91525,85.69776,158.4041,34.52583,169.51712,102.25526,170.28004,176.34126,147.42798,135.3635,93.52219,167.40022,66.73346,63.17267,28.488846,16.557495,0.7629242,40.977768,32.036728,-96.52899169921875,0.9
130,87,99.18526,68.488174,133.72647,35.552605,143.38246,95.50989,133.11542,173.73987,113.976616,132.63571,78.91603,151.32727,59.568314,108.200035,34.541214,27.021713,10.267044,41.104156,18.691559,-44.367581685384124,0.9
104,68,115.22528,93.46038,146.1825,48.341045,160.84628,104.63668,149.84923,176.05533,132.84943,128.0357,78.28319,177.89514,55.661312,145.20563,30.957214,11.1763,10.997055,48.019623,49.859436,-15.456431070963532,0.9
95,75,102.55897,95.56111,121.37431,66.64379,144.02032,113.35366,140.29388,167.12592,120.884514,138.5886,76.81886,152.86368,51.36295,100.68211,18.815346,17.79255,3.7264404,28.537323,14.275085,-52.177281697591155,0.9
71,61,102.387314,75.03513,138.11156,36.035458,149.08994,86.83013,142.3309,161.57031,126.856964,118.24878,65.597626,140.12213,29.485744,108.29965,35.724243,11.794998,6.759033,43.321533,21.873352,-31.680755615234375,0.9
102,80,113.488686,101.28203,150.81836,60.498974,154.19667,114.45019,145.85475,179.74083,131.75273,149.7137,103.48963,177.45341,81.5019,132.06163,37.329674,13.1681595,8.341919,30.02713,27.739716,-36.907689412434905,0.9
144,98,99.086586,91.84828,120.88241,48.76977,138.03061,105.979614,137.15392,172.73335,120.74742,151.69197,82.94661,158.89197,51.87288,91.46011,21.795822,14.131332,0.8766937,21.041382,7.199997,-69.64565022786459,0.9
63,58,96.03444,89.89371,121.60617,51.056046,142.76611,103.0958,138.78943,155.96027,110.732346,122.901184,67.019295,157.35776,46.277103,119.64393,25.571732,13.202095,3.9766846,33.059082,34.456573,-25.762474060058594,0.9
59,54,144.55319,70.90847,146.49721,51.917736,175.62196,110.58961,172.43863,183.94478,143.78082,122.96666,100.74654,148.03246,67.60401,70.00446,1.9440155,39.681137,3.1833344,60.97812,25.065796,-81.64350636800131,0.9
